web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,07/08/2023,12/08/2023,18/08/2023,618,618,2 Pièces pour 4 Personnes,473984,Les Chalets De Superd Gentiane,SuperDévoluy,,32,97,SUPERDÉVOLUY
,07/08/2023,12/08/2023,18/08/2023,618,618,2 Pièces pour 4 Personnes,448154,Les Chalets De Superd Gentiane,SuperDévoluy,,32,97,SUPERDÉVOLUY
,07/08/2023,12/08/2023,18/08/2023,794,794,2 Pièces pour 6 Personnes,449124,Les Chalets De Superd Gentiane,SuperDévoluy,,32,97,SUPERDÉVOLUY
,07/08/2023,12/08/2023,18/08/2023,794,794,2 Pièces pour 6 Personnes,448654,Les Chalets De Superd Gentiane,SuperDévoluy,,32,97,SUPERDÉVOLUY
,07/08/2023,19/08/2023,25/08/2023,618,618,2 Pièces pour 4 Personnes,473984,Les Chalets De Superd Gentiane,SuperDévoluy,,33,97,SUPERDÉVOLUY
,07/08/2023,19/08/2023,25/08/2023,618,618,2 Pièces pour 4 Personnes,448154,Les Chalets De Superd Gentiane,SuperDévoluy,,33,97,SUPERDÉVOLUY
,07/08/2023,19/08/2023,25/08/2023,794,794,2 Pièces pour 6 Personnes,448794,Les Chalets De Superd Gentiane,SuperDévoluy,,33,97,SUPERDÉVOLUY
,07/08/2023,19/08/2023,25/08/2023,794,794,2 Pièces pour 6 Personnes,449124,Les Chalets De Superd Gentiane,SuperDévoluy,,33,97,SUPERDÉVOLUY
,07/08/2023,19/08/2023,25/08/2023,794,794,2 Pièces pour 6 Personnes,448654,Les Chalets De Superd Gentiane,SuperDévoluy,,33,97,SUPERDÉVOLUY
,07/08/2023,26/08/2023,01/09/2023,794,794,2 Pièces pour 6 Personnes,449124,Les Chalets De Superd Gentiane,SuperDévoluy,,34,97,SUPERDÉVOLUY
,07/08/2023,12/08/2023,18/08/2023,345,345,Studio pour 4 Personnes,280504,Résidence Orr Des Forets,Les Orres,,32,59,LES ORRES
,07/08/2023,12/08/2023,18/08/2023,345,345,Studio pour 4 Personnes,836974,Résidence Orr Des Forets,Les Orres,,32,59,LES ORRES
,07/08/2023,19/08/2023,25/08/2023,225,225,Studio pour 4 Personnes,280504,Résidence Orr Des Forets,Les Orres,,33,59,LES ORRES
,07/08/2023,19/08/2023,25/08/2023,225,225,Studio pour 4 Personnes,836974,Résidence Orr Des Forets,Les Orres,,33,59,LES ORRES
,07/08/2023,26/08/2023,01/09/2023,225,225,Studio pour 4 Personnes,280504,Résidence Orr Des Forets,Les Orres,,34,59,LES ORRES
,07/08/2023,26/08/2023,01/09/2023,225,225,Studio pour 4 Personnes,836974,Résidence Orr Des Forets,Les Orres,,34,59,LES ORRES
,07/08/2023,09/12/2023,15/12/2023,264,264,Studio pour 4 Personnes,280504,Résidence Orr Des Forets,Les Orres,,49,59,LES ORRES
,07/08/2023,09/12/2023,15/12/2023,264,264,Studio pour 4 Personnes,836974,Résidence Orr Des Forets,Les Orres,,49,59,LES ORRES
,07/08/2023,16/12/2023,22/12/2023,264,264,Studio pour 4 Personnes,280504,Résidence Orr Des Forets,Les Orres,,50,59,LES ORRES
,07/08/2023,16/12/2023,22/12/2023,264,264,Studio pour 4 Personnes,836974,Résidence Orr Des Forets,Les Orres,,50,59,LES ORRES
,07/08/2023,23/12/2023,29/12/2023,570,570,Studio pour 4 Personnes,280504,Résidence Orr Des Forets,Les Orres,,51,59,LES ORRES
