web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,07/08/2023,12/08/2023,18/08/2023,740,740,Chalet 3 pièces 4 personnes,274104,Camping Les Jardins d'Estavar,Font-Romeu,,32,33,FONT-ROMEU
,07/08/2023,19/08/2023,25/08/2023,510,510,Mobil Home 2 Pièces 2 Personnes,126167,Camping Les Jardins d'Estavar,Font-Romeu,,33,33,FONT-ROMEU
,07/08/2023,19/08/2023,25/08/2023,510,510,Chalet 1 Pièce 2 Personnes,126179,Camping Les Jardins d'Estavar,Font-Romeu,,33,33,FONT-ROMEU
,07/08/2023,19/08/2023,25/08/2023,630,630,Chalet 2 Pièces 4 Personnes,126168,Camping Les Jardins d'Estavar,Font-Romeu,,33,33,FONT-ROMEU
,07/08/2023,19/08/2023,25/08/2023,630,630,Roulotte 3 Pièces 4 Personnes,107091,Camping Les Jardins d'Estavar,Font-Romeu,,33,33,FONT-ROMEU
,07/08/2023,19/08/2023,25/08/2023,690,690,Mobil Home 3 Pièces 4 Personnes,126170,Camping Les Jardins d'Estavar,Font-Romeu,,33,33,FONT-ROMEU
,07/08/2023,19/08/2023,25/08/2023,740,740,Mobil Home 3 Pièces 5 Personnes,126177,Camping Les Jardins d'Estavar,Font-Romeu,,33,33,FONT-ROMEU
,07/08/2023,19/08/2023,25/08/2023,740,740,Chalet 3 pièces 4 personnes,274104,Camping Les Jardins d'Estavar,Font-Romeu,,33,33,FONT-ROMEU
,07/08/2023,19/08/2023,25/08/2023,740,740,Chalet 3 Pièces 4 Personnes,107092,Camping Les Jardins d'Estavar,Font-Romeu,,33,33,FONT-ROMEU
,07/08/2023,19/08/2023,25/08/2023,790,790,Mobil home 3 pièces 4 personnes,274154,Camping Les Jardins d'Estavar,Font-Romeu,,33,33,FONT-ROMEU
,07/08/2023,19/08/2023,25/08/2023,850,850,Mobil home Style Vintage Anglais 4 pièces 6 personnes,506144,Camping Les Jardins d'Estavar,Font-Romeu,,33,33,FONT-ROMEU
,07/08/2023,26/08/2023,01/09/2023,400,400,Roulotte 3 Pièces 4 Personnes,107091,Camping Les Jardins d'Estavar,Font-Romeu,,34,33,FONT-ROMEU
,07/08/2023,26/08/2023,01/09/2023,510,510,Mobil Home 3 Pièces 5 Personnes,126177,Camping Les Jardins d'Estavar,Font-Romeu,,34,33,FONT-ROMEU
,07/08/2023,26/08/2023,01/09/2023,510,510,Chalet 3 pièces 4 personnes,274104,Camping Les Jardins d'Estavar,Font-Romeu,,34,33,FONT-ROMEU
,07/08/2023,26/08/2023,01/09/2023,510,510,Chalet 3 Pièces 4 Personnes,107092,Camping Les Jardins d'Estavar,Font-Romeu,,34,33,FONT-ROMEU
,07/08/2023,26/08/2023,01/09/2023,550,550,Mobil home 3 pièces 4 personnes,274154,Camping Les Jardins d'Estavar,Font-Romeu,,34,33,FONT-ROMEU
,07/08/2023,26/08/2023,01/09/2023,679,679,Mobil home Style Vintage Anglais 4 pièces 6 personnes,506144,Camping Les Jardins d'Estavar,Font-Romeu,,34,33,FONT-ROMEU
,07/08/2023,02/09/2023,08/09/2023,270,270,Chalet 1 Pièce 2 Personnes,126179,Camping Les Jardins d'Estavar,Font-Romeu,,35,33,FONT-ROMEU
,07/08/2023,02/09/2023,08/09/2023,400,400,Chalet 2 Pièces 4 Personnes,126168,Camping Les Jardins d'Estavar,Font-Romeu,,35,33,FONT-ROMEU
,07/08/2023,02/09/2023,08/09/2023,400,400,Mobil Home 3 Pièces 4 Personnes,107090,Camping Les Jardins d'Estavar,Font-Romeu,,35,33,FONT-ROMEU
,07/08/2023,02/09/2023,08/09/2023,400,400,Mobil home 3 pièces 4 personnes,274164,Camping Les Jardins d'Estavar,Font-Romeu,,35,33,FONT-ROMEU
,07/08/2023,02/09/2023,08/09/2023,400,400,Roulotte 3 Pièces 4 Personnes,107091,Camping Les Jardins d'Estavar,Font-Romeu,,35,33,FONT-ROMEU
,07/08/2023,02/09/2023,08/09/2023,450,450,Mobil Home 3 Pièces 4 Personnes,126170,Camping Les Jardins d'Estavar,Font-Romeu,,35,33,FONT-ROMEU
,07/08/2023,02/09/2023,08/09/2023,510,510,Chalet 3 Pièces 4 Personnes,107092,Camping Les Jardins d'Estavar,Font-Romeu,,35,33,FONT-ROMEU
