web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,07/08/2023,26/08/2023,01/09/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,34,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,02/09/2023,08/09/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,35,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,09/09/2023,15/09/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,36,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,16/09/2023,22/09/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,37,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,23/09/2023,29/09/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,38,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,30/09/2023,06/10/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,39,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,07/10/2023,13/10/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,40,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,14/10/2023,20/10/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,41,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,21/10/2023,27/10/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,42,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,28/10/2023,03/11/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,43,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,04/11/2023,10/11/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,44,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,11/11/2023,17/11/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,45,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,18/11/2023,24/11/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,46,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,25/11/2023,01/12/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,47,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,02/12/2023,08/12/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,48,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,09/12/2023,15/12/2023,329,329,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,49,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,16/12/2023,22/12/2023,435,435,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,50,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,23/12/2023,29/12/2023,635,635,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,51,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,30/12/2023,05/01/2024,794,794,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,52,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,06/01/2024,12/01/2024,435,435,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,1,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,13/01/2024,19/01/2024,435,435,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,2,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,20/01/2024,26/01/2024,518,518,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,3,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,27/01/2024,02/02/2024,518,518,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,4,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,03/02/2024,09/02/2024,518,518,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,5,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,10/02/2024,16/02/2024,794,794,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,6,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,17/02/2024,23/02/2024,794,794,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,7,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,24/02/2024,01/03/2024,794,794,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,8,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,09/03/2024,15/03/2024,694,694,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,10,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,16/03/2024,22/03/2024,518,518,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,11,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,23/03/2024,29/03/2024,435,435,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,12,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,30/03/2024,05/04/2024,435,435,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,13,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,06/04/2024,12/04/2024,518,518,Studio pour 4 Personnes,523464,Résidence Louie Blanche,La Rosière Montvalezan,,14,4897,LA ROSIÈRE MONTVALEZAN
,07/08/2023,30/09/2023,06/10/2023,512,486,Maison 4 Personnes,49648,Maison de Vacances Saint Cyprien,Saint Cyprien - Pyrénées Orientales,,39,137,SAINT CYPRIEN - PYRÉNÉES ORIENTALES
,07/08/2023,07/10/2023,13/10/2023,512,486,Maison 4 Personnes,49648,Maison de Vacances Saint Cyprien,Saint Cyprien - Pyrénées Orientales,,40,137,SAINT CYPRIEN - PYRÉNÉES ORIENTALES
,07/08/2023,14/10/2023,20/10/2023,512,486,Maison 4 Personnes,49648,Maison de Vacances Saint Cyprien,Saint Cyprien - Pyrénées Orientales,,41,137,SAINT CYPRIEN - PYRÉNÉES ORIENTALES
,07/08/2023,21/10/2023,27/10/2023,512,486,Maison 4 Personnes,49648,Maison de Vacances Saint Cyprien,Saint Cyprien - Pyrénées Orientales,,42,137,SAINT CYPRIEN - PYRÉNÉES ORIENTALES
,07/08/2023,28/10/2023,03/11/2023,512,486,Maison 4 Personnes,49648,Maison de Vacances Saint Cyprien,Saint Cyprien - Pyrénées Orientales,,43,137,SAINT CYPRIEN - PYRÉNÉES ORIENTALES
,07/08/2023,16/12/2023,22/12/2023,7699,7699,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,50,44,LA TANIA
,07/08/2023,23/12/2023,29/12/2023,16449,16449,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,51,44,LA TANIA
,07/08/2023,30/12/2023,05/01/2024,16449,16449,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,52,44,LA TANIA
,07/08/2023,06/01/2024,12/01/2024,7699,7699,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,1,44,LA TANIA
,07/08/2023,13/01/2024,19/01/2024,7699,7699,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,2,44,LA TANIA
,07/08/2023,20/01/2024,26/01/2024,8599,8599,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,3,44,LA TANIA
,07/08/2023,16/12/2023,22/12/2023,7699,7699,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,50,44,LA TANIA
,07/08/2023,23/12/2023,29/12/2023,16449,16449,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,51,44,LA TANIA
,07/08/2023,30/12/2023,05/01/2024,16449,16449,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,52,44,LA TANIA
,07/08/2023,06/01/2024,12/01/2024,7699,7699,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,1,44,LA TANIA
,07/08/2023,13/01/2024,19/01/2024,7699,7699,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,2,44,LA TANIA
,07/08/2023,20/01/2024,26/01/2024,8599,8599,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,3,44,LA TANIA
,07/08/2023,27/01/2024,02/02/2024,8599,8599,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,4,44,LA TANIA
,07/08/2023,03/02/2024,09/02/2024,8599,8599,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,5,44,LA TANIA
,07/08/2023,10/02/2024,16/02/2024,16449,16449,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,6,44,LA TANIA
,07/08/2023,17/02/2024,23/02/2024,13949,13949,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,7,44,LA TANIA
,07/08/2023,24/02/2024,01/03/2024,13149,13149,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,8,44,LA TANIA
,07/08/2023,02/03/2024,08/03/2024,11499,11499,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,9,44,LA TANIA
,07/08/2023,09/03/2024,15/03/2024,8949,8949,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,10,44,LA TANIA
,07/08/2023,16/03/2024,22/03/2024,7699,7699,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,11,44,LA TANIA
,07/08/2023,23/03/2024,29/03/2024,9249,9249,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,12,44,LA TANIA
,07/08/2023,30/03/2024,05/04/2024,9249,9249,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,13,44,LA TANIA
,07/08/2023,06/04/2024,12/04/2024,7699,7699,Chalet 7 pièces 12 personnes,208474,Chalet Morgane,La Tania,,14,44,LA TANIA
,07/08/2023,25/11/2023,01/12/2023,2520,2520,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,47,50,LES 2 ALPES
,07/08/2023,02/12/2023,08/12/2023,2610,2610,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,48,50,LES 2 ALPES
,07/08/2023,16/12/2023,22/12/2023,3680,3680,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,50,50,LES 2 ALPES
,07/08/2023,23/12/2023,29/12/2023,7470,7470,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,51,50,LES 2 ALPES
,07/08/2023,06/01/2024,12/01/2024,4110,4110,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,1,50,LES 2 ALPES
,07/08/2023,03/02/2024,09/02/2024,4220,4220,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,5,50,LES 2 ALPES
,07/08/2023,24/02/2024,01/03/2024,7100,7100,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,8,50,LES 2 ALPES
,07/08/2023,06/04/2024,12/04/2024,3690,3690,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,14,50,LES 2 ALPES
,07/08/2023,13/04/2024,19/04/2024,3690,3690,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,15,50,LES 2 ALPES
,07/08/2023,20/04/2024,26/04/2024,2610,2610,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,16,50,LES 2 ALPES
,07/08/2023,27/04/2024,03/05/2024,2610,2610,Chalet Mitoyen 14 Personnes,88297,Chalet Odalys Levanna Occidentale,Les 2 Alpes,,17,50,LES 2 ALPES
,07/08/2023,19/08/2023,25/08/2023,633,570,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,33,91,SAINT-SORLIN-D'ARVES
,07/08/2023,26/08/2023,01/09/2023,633,570,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,34,91,SAINT-SORLIN-D'ARVES
,07/08/2023,02/09/2023,08/09/2023,520,468,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,35,91,SAINT-SORLIN-D'ARVES
,07/08/2023,16/12/2023,22/12/2023,599,599,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,50,91,SAINT-SORLIN-D'ARVES
,07/08/2023,23/12/2023,29/12/2023,1005,1005,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,51,91,SAINT-SORLIN-D'ARVES
,07/08/2023,30/12/2023,05/01/2024,1005,1005,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,52,91,SAINT-SORLIN-D'ARVES
,07/08/2023,06/01/2024,12/01/2024,599,599,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,1,91,SAINT-SORLIN-D'ARVES
,07/08/2023,13/01/2024,19/01/2024,599,599,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,2,91,SAINT-SORLIN-D'ARVES
,07/08/2023,20/01/2024,26/01/2024,599,599,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,3,91,SAINT-SORLIN-D'ARVES
,07/08/2023,27/01/2024,02/02/2024,599,599,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,4,91,SAINT-SORLIN-D'ARVES
,07/08/2023,03/02/2024,09/02/2024,1005,1005,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,5,91,SAINT-SORLIN-D'ARVES
,07/08/2023,10/02/2024,16/02/2024,1005,1005,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,6,91,SAINT-SORLIN-D'ARVES
,07/08/2023,17/02/2024,23/02/2024,1005,1005,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,7,91,SAINT-SORLIN-D'ARVES
,07/08/2023,02/03/2024,08/03/2024,599,599,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,9,91,SAINT-SORLIN-D'ARVES
,07/08/2023,09/03/2024,15/03/2024,599,599,2 Pièces 5 personnes,140642,Appartement 4 pers. avec balcon vue montagne,Saint-Sorlin-d'Arves,,10,91,SAINT-SORLIN-D'ARVES
