web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,07/08/2023,02/09/2023,08/09/2023,719,719,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,35,147,SAINTE-MAXIME
,07/08/2023,09/09/2023,15/09/2023,719,719,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,36,147,SAINTE-MAXIME
,07/08/2023,16/09/2023,22/09/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,37,147,SAINTE-MAXIME
,07/08/2023,23/09/2023,29/09/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,38,147,SAINTE-MAXIME
,07/08/2023,30/09/2023,06/10/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,39,147,SAINTE-MAXIME
,07/08/2023,07/10/2023,13/10/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,40,147,SAINTE-MAXIME
,07/08/2023,14/10/2023,20/10/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,41,147,SAINTE-MAXIME
,07/08/2023,21/10/2023,27/10/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,42,147,SAINTE-MAXIME
,07/08/2023,28/10/2023,03/11/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,43,147,SAINTE-MAXIME
,07/08/2023,04/11/2023,10/11/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,44,147,SAINTE-MAXIME
,07/08/2023,11/11/2023,17/11/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,45,147,SAINTE-MAXIME
,07/08/2023,18/11/2023,24/11/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,46,147,SAINTE-MAXIME
,07/08/2023,25/11/2023,01/12/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,47,147,SAINTE-MAXIME
,07/08/2023,02/12/2023,08/12/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,48,147,SAINTE-MAXIME
,07/08/2023,09/12/2023,15/12/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,49,147,SAINTE-MAXIME
,07/08/2023,16/12/2023,22/12/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,50,147,SAINTE-MAXIME
,07/08/2023,23/12/2023,29/12/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,51,147,SAINTE-MAXIME
,07/08/2023,02/09/2023,08/09/2023,719,719,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,35,147,SAINTE-MAXIME
,07/08/2023,09/09/2023,15/09/2023,719,719,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,36,147,SAINTE-MAXIME
,07/08/2023,16/09/2023,22/09/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,37,147,SAINTE-MAXIME
,07/08/2023,23/09/2023,29/09/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,38,147,SAINTE-MAXIME
,07/08/2023,30/09/2023,06/10/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,39,147,SAINTE-MAXIME
,07/08/2023,07/10/2023,13/10/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,40,147,SAINTE-MAXIME
,07/08/2023,14/10/2023,20/10/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,41,147,SAINTE-MAXIME
,07/08/2023,21/10/2023,27/10/2023,687,687,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,42,147,SAINTE-MAXIME
,07/08/2023,28/10/2023,03/11/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,43,147,SAINTE-MAXIME
,07/08/2023,04/11/2023,10/11/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,44,147,SAINTE-MAXIME
,07/08/2023,11/11/2023,17/11/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,45,147,SAINTE-MAXIME
,07/08/2023,18/11/2023,24/11/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,46,147,SAINTE-MAXIME
,07/08/2023,25/11/2023,01/12/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,47,147,SAINTE-MAXIME
,07/08/2023,02/12/2023,08/12/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,48,147,SAINTE-MAXIME
,07/08/2023,09/12/2023,15/12/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,49,147,SAINTE-MAXIME
,07/08/2023,16/12/2023,22/12/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,50,147,SAINTE-MAXIME
,07/08/2023,23/12/2023,29/12/2023,588,588,Studio pour 4 Personnes,591774,Résidence Villa Botrel,Sainte-Maxime,,51,147,SAINTE-MAXIME
,07/08/2023,19/08/2023,25/08/2023,500,450,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,33,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,26/08/2023,01/09/2023,500,450,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,34,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,02/09/2023,08/09/2023,390,390,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,35,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,09/09/2023,15/09/2023,390,390,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,36,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,16/09/2023,22/09/2023,390,390,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,37,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,23/09/2023,29/09/2023,390,390,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,38,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,30/09/2023,06/10/2023,390,390,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,39,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,07/10/2023,13/10/2023,390,390,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,40,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,14/10/2023,20/10/2023,390,390,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,41,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,21/10/2023,27/10/2023,440,440,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,42,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,28/10/2023,03/11/2023,440,440,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,43,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,04/11/2023,10/11/2023,440,440,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,44,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,11/11/2023,17/11/2023,440,440,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,45,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,18/11/2023,24/11/2023,440,440,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,46,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,25/11/2023,01/12/2023,440,440,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,47,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,02/12/2023,08/12/2023,440,440,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,48,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,09/12/2023,15/12/2023,440,440,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,49,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,16/12/2023,22/12/2023,530,530,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,50,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,23/12/2023,29/12/2023,670,670,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,51,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,30/12/2023,05/01/2024,820,820,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,52,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,06/01/2024,12/01/2024,530,530,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,1,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,13/01/2024,19/01/2024,440,440,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,2,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,20/01/2024,26/01/2024,440,440,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,3,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,03/02/2024,09/02/2024,530,477,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,5,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,10/02/2024,16/02/2024,670,603,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,6,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,17/02/2024,23/02/2024,820,738,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,7,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,24/02/2024,01/03/2024,820,738,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,8,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,02/03/2024,08/03/2024,670,603,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,9,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,09/03/2024,15/03/2024,530,477,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,10,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,16/03/2024,22/03/2024,530,477,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,11,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,23/03/2024,29/03/2024,530,477,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,12,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,30/03/2024,05/04/2024,440,396,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,13,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,06/04/2024,12/04/2024,440,396,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,14,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,13/04/2024,19/04/2024,440,396,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,15,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,20/04/2024,26/04/2024,440,396,Studio pour 4 Personnes,846354,Résidence Les Bruyeres,Saint-Gervais-les-Bains,,16,1753,SAINT-GERVAIS-LES-BAINS
,07/08/2023,12/08/2023,18/08/2023,1365,1365,Cottage II Olivier3 Pièces 4/5 Personnes Climatisé,804614,Camping Ma Prairie,Canet-en-Roussillon,,32,217,CANET-EN-ROUSSILLON
,07/08/2023,12/08/2023,18/08/2023,1400,1400,Mobil home Prestige Pinède 3 Pièces 5 Personnes Climatisé,872314,Camping Ma Prairie,Canet-en-Roussillon,,32,217,CANET-EN-ROUSSILLON
