web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,07/08/2023,12/08/2023,18/08/2023,375,375,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,32,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,19/08/2023,25/08/2023,350,350,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,33,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,26/08/2023,01/09/2023,265,265,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,34,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,09/12/2023,15/12/2023,485,485,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,49,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,09/12/2023,15/12/2023,500,500,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,49,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,16/12/2023,22/12/2023,505,505,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,50,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,16/12/2023,22/12/2023,510,510,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,50,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,23/12/2023,29/12/2023,890,890,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,51,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,23/12/2023,29/12/2023,945,945,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,51,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,30/12/2023,05/01/2024,1335,1335,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,52,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,30/12/2023,05/01/2024,1470,1470,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,52,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,06/01/2024,12/01/2024,565,565,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,1,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,13/01/2024,19/01/2024,540,540,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,2,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,13/01/2024,19/01/2024,605,605,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,2,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,12/08/2023,18/08/2023,375,375,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,32,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,19/08/2023,25/08/2023,350,350,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,33,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,26/08/2023,01/09/2023,265,265,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,34,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,09/12/2023,15/12/2023,485,485,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,49,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,09/12/2023,15/12/2023,500,500,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,49,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,16/12/2023,22/12/2023,505,505,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,50,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,16/12/2023,22/12/2023,510,510,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,50,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,23/12/2023,29/12/2023,890,890,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,51,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,23/12/2023,29/12/2023,945,945,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,51,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,30/12/2023,05/01/2024,1335,1335,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,52,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,30/12/2023,05/01/2024,1470,1470,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,52,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,06/01/2024,12/01/2024,565,565,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,1,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,13/01/2024,19/01/2024,540,540,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,2,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,13/01/2024,19/01/2024,605,605,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,2,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,20/01/2024,26/01/2024,645,645,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,3,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,27/01/2024,02/02/2024,690,690,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,4,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,03/02/2024,09/02/2024,800,800,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,5,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,10/02/2024,16/02/2024,1370,1370,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,6,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,10/02/2024,16/02/2024,1520,1520,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,6,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,17/02/2024,23/02/2024,1425,1425,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,7,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,17/02/2024,23/02/2024,1580,1580,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,7,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,24/02/2024,01/03/2024,1425,1425,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,8,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,24/02/2024,01/03/2024,1580,1580,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,8,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,02/03/2024,08/03/2024,1415,1415,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,9,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,09/03/2024,15/03/2024,910,910,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,10,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,09/03/2024,15/03/2024,970,970,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,10,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,16/03/2024,22/03/2024,695,695,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,11,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,16/03/2024,22/03/2024,730,730,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,11,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,23/03/2024,29/03/2024,540,540,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,12,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,23/03/2024,29/03/2024,605,605,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,12,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,30/03/2024,05/04/2024,620,620,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,13,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,30/03/2024,05/04/2024,650,650,2 Pièces pour 4 Personnes,565744,Résidence Aconit,Saint-Martin-de-Belleville,,13,90,SAINT-MARTIN-DE-BELLEVILLE
,07/08/2023,06/04/2024,12/04/2024,620,620,2 Pièces pour 4 Personnes,565294,Résidence Aconit,Saint-Martin-de-Belleville,,14,90,SAINT-MARTIN-DE-BELLEVILLE
