web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,07/08/2023,01/10/2023,08/10/2023,91,91,"EMPLACEMENT - 1 voiture + tente, caravane ou camping-car",,Camping Lou Gourdan,,Théniers ,,39,camping-lou-gourdan-79075,
,07/08/2023,01/10/2023,08/10/2023,112,112,"EMPLACEMENT - Voiture + tente, caravane ou camping-car",,Camping Lou Gourdan,,Théniers ,,39,camping-lou-gourdan-79075,
,07/08/2023,01/10/2023,08/10/2023,371,371,MOBILHOME 4 personnes - Life - 2 chambres - PMR,,Camping Lou Gourdan,4 Adultes,Théniers ,,39,camping-lou-gourdan-79075,
,07/08/2023,01/10/2023,08/10/2023,427,427,MOBILHOME 5 personnes - Key West - 2 chambres,,Camping Lou Gourdan,5 Adultes,Théniers ,,39,camping-lou-gourdan-79075,
,07/08/2023,09/09/2023,16/09/2023,805,805,MOBILHOME 4 personnes - CONFORT 2 chambres,,Camping Du Bourg,4 Adultes, 04000 DIGNE LES BAINS,,36,camping-du-bourg-77200,
,07/08/2023,09/09/2023,16/09/2023,896,896,MOBILHOME 8 personnes - CONFORT 3 chambres,,Camping Du Bourg,6 Adultes, 04000 DIGNE LES BAINS,,36,camping-du-bourg-77200,
,07/08/2023,30/09/2023,07/10/2023,308,308,TENTE TOILE ET BOIS 4 personnes - Tente glamping Les Issambres,,Camping RCN Domaine de la Noguière,4 Adultes, 83490 LE MUY,,39,camping-rcn-domaine-de-la-noguiere-77593,
,07/08/2023,30/09/2023,07/10/2023,423,423,MOBILHOME 4 personnes - Fréjus,,Camping RCN Domaine de la Noguière,4 Adultes, 83490 LE MUY,,39,camping-rcn-domaine-de-la-noguiere-77593,
,07/08/2023,30/09/2023,07/10/2023,476,476,MOBILHOME 6 personnes - Antibes,,Camping RCN Domaine de la Noguière,6 Adultes, 83490 LE MUY,,39,camping-rcn-domaine-de-la-noguiere-77593,
,07/08/2023,30/09/2023,07/10/2023,532,532,MOBILHOME 4 personnes - St. Tropez,,Camping RCN Domaine de la Noguière,4 Adultes, 83490 LE MUY,,39,camping-rcn-domaine-de-la-noguiere-77593,
,07/08/2023,30/09/2023,07/10/2023,532,532,MOBILHOME 6 personnes - Monaco,,Camping RCN Domaine de la Noguière,6 Adultes, 83490 LE MUY,,39,camping-rcn-domaine-de-la-noguiere-77593,
,07/08/2023,30/09/2023,07/10/2023,539,539,MOBILHOME 4 personnes - St. Aygulf,,Camping RCN Domaine de la Noguière,4 Adultes, 83490 LE MUY,,39,camping-rcn-domaine-de-la-noguiere-77593,
,07/08/2023,30/09/2023,07/10/2023,567,567,MOBILHOME 4 personnes - St. Raphaël,,Camping RCN Domaine de la Noguière,4 Adultes, 83490 LE MUY,,39,camping-rcn-domaine-de-la-noguiere-77593,
,07/08/2023,30/09/2023,07/10/2023,588,588,MOBILHOME 6 personnes - Cannes,,Camping RCN Domaine de la Noguière,6 Adultes, 83490 LE MUY,,39,camping-rcn-domaine-de-la-noguiere-77593,
,07/08/2023,30/09/2023,07/10/2023,609,609,MOBILHOME 6 personnes - Estérel,,Camping RCN Domaine de la Noguière,6 Adultes, 83490 LE MUY,,39,camping-rcn-domaine-de-la-noguiere-77593,
