web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,28/08/2023,24/09/2023,01/10/2023,126,126,"EMPLACEMENT - Forfait Confort (1 tente, caravane ou camping-car / 1 voiture / électricité 6A)",,Flower Camping L'Abri Côtier,, 17780 SAINT NAZAIRE SUR CHARENTE,,38,flower-camping-labri-cotier-78368,
,28/08/2023,24/09/2023,01/10/2023,136.50,136.50,"EMPLACEMENT - Forfait Confort (1 tente, caravane ou camping-car / 1 voiture / électricité 16A)",,Flower Camping L'Abri Côtier,, 17780 SAINT NAZAIRE SUR CHARENTE,,38,flower-camping-labri-cotier-78368,
,28/08/2023,24/09/2023,01/10/2023,266,266,TENTE TOILE ET BOIS 4 personnes - COCO SWEET,,Flower Camping L'Abri Côtier,4 Adultes, 17780 SAINT NAZAIRE SUR CHARENTE,,38,flower-camping-labri-cotier-78368,
,28/08/2023,24/09/2023,01/10/2023,350,350,MOBILHOME 4 personnes - ECO,,Flower Camping L'Abri Côtier,4 Adultes, 17780 SAINT NAZAIRE SUR CHARENTE,,38,flower-camping-labri-cotier-78368,
,28/08/2023,24/09/2023,01/10/2023,350,350,MOBILHOME 5 personnes - ECO,,Flower Camping L'Abri Côtier,4 Adultes, 17780 SAINT NAZAIRE SUR CHARENTE,,38,flower-camping-labri-cotier-78368,
,28/08/2023,24/09/2023,01/10/2023,441,441,CHALET 5 personnes - CONFORT,,Flower Camping L'Abri Côtier,4 Adultes, 17780 SAINT NAZAIRE SUR CHARENTE,,38,flower-camping-labri-cotier-78368,
,28/08/2023,24/09/2023,01/10/2023,441,441,MOBILHOME 5 personnes - LOGGIA,,Flower Camping L'Abri Côtier,4 Adultes, 17780 SAINT NAZAIRE SUR CHARENTE,,38,flower-camping-labri-cotier-78368,
,28/08/2023,24/09/2023,01/10/2023,462,462,MOBILHOME 5 personnes - SUNNY,,Flower Camping L'Abri Côtier,4 Adultes, 17780 SAINT NAZAIRE SUR CHARENTE,,38,flower-camping-labri-cotier-78368,
,28/08/2023,24/09/2023,01/10/2023,490,490,MOBILHOME 5 personnes - LOGGIA PRIVILEGE,,Flower Camping L'Abri Côtier,5 Adultes, 17780 SAINT NAZAIRE SUR CHARENTE,,38,flower-camping-labri-cotier-78368,
,28/08/2023,24/09/2023,01/10/2023,518,518,MOBILHOME 6 personnes - FAMILY,,Flower Camping L'Abri Côtier,6 Adultes, 17780 SAINT NAZAIRE SUR CHARENTE,,38,flower-camping-labri-cotier-78368,
,28/08/2023,01/10/2023,08/10/2023,370,370,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping La Motte,4 Adultes, 17270 LE FOUILLOUX,,39,camping-la-motte-82266,
,28/08/2023,01/10/2023,08/10/2023,440,440,CHALET 4 personnes - Vigneron,,Camping La Motte,4 Adultes, 17270 LE FOUILLOUX,,39,camping-la-motte-82266,
,28/08/2023,03/09/2023,10/09/2023,147,147,"EMPLACEMENT - Forfait Confort : tente, caravane ou camping-car / 1 voiture / électricité",,Flower Camping Le Mas de Champel,, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,03/09/2023,10/09/2023,245,245,TENTE TOILE ET BOIS 2 personnes - Bivouac Standard sur pilotis -1ch,,Flower Camping Le Mas de Champel,2 Adultes, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,03/09/2023,10/09/2023,280,280,TENTE TOILE ET BOIS 4 personnes - Tipi Standard 18m² -  2ch - Sans sanitaire,,Flower Camping Le Mas de Champel,4 Adultes, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,03/09/2023,10/09/2023,315,315,BUNGALOW TOILÉ 5 personnes - Tithome 21m² - Standard - 2ch - Sans sanitaire - Terrasse toilée,,Flower Camping Le Mas de Champel,5 Adultes, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,03/09/2023,10/09/2023,455,455,TENTE TOILE ET BOIS 4 personnes - Safari Bali 35m² - Confort - 2ch - Terrasse,,Flower Camping Le Mas de Champel,4 Adultes, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,03/09/2023,10/09/2023,455,455,MOBILHOME 4 personnes - Standard - 2ch - Terrasse,,Flower Camping Le Mas de Champel,4 Adultes, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,03/09/2023,10/09/2023,553,553,MOBILHOME 6 personnes - Standard 32m² - 3ch - Terrasse semi-couverte,,Flower Camping Le Mas de Champel,6 Adultes, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,03/09/2023,10/09/2023,567,567,MOBILHOME 6 personnes - Standard 32m² - 3ch - Terrasse couverte,,Flower Camping Le Mas de Champel,6 Adultes, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,03/09/2023,10/09/2023,595,595,MOBILHOME 5 personnes - Premium - 2ch - terrasse couverte - CLIM + TV,,Flower Camping Le Mas de Champel,5 Adultes, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,03/09/2023,10/09/2023,623,623,MOBILHOME 6 personnes - Confort 32m² - 3ch - Terrasse couverte - TV - Climatisation,,Flower Camping Le Mas de Champel,6 Adultes, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,03/09/2023,10/09/2023,658,658,MOBILHOME 6 personnes - Premium 32m² -3ch - Terrasse couverte - CLIM + TV,,Flower Camping Le Mas de Champel,6 Adultes, 07360 LES OLLIERES SUR EYRIEUX,,35,flower-camping-le-mas-de-champel-77587,
,28/08/2023,29/10/2023,05/11/2023,343,343,MOBILHOME 2 personnes - CHAMBRE MITOYEN,,Camping Au Petit Port de l'Houmeau,2 Adultes, 17137 L'HOUMEAU,,43,camping-au-petit-port-de-lhoumeau-77387,
,28/08/2023,29/10/2023,05/11/2023,413,413,MOBILHOME 2 personnes - Mobilhome 2 personnes,,Camping Au Petit Port de l'Houmeau,2 Adultes, 17137 L'HOUMEAU,,43,camping-au-petit-port-de-lhoumeau-77387,
,28/08/2023,29/10/2023,05/11/2023,553,553,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping Au Petit Port de l'Houmeau,4 Adultes, 17137 L'HOUMEAU,,43,camping-au-petit-port-de-lhoumeau-77387,
,28/08/2023,29/10/2023,05/11/2023,693,693,MOBILHOME 4 personnes - LODGE,,Camping Au Petit Port de l'Houmeau,4 Adultes, 17137 L'HOUMEAU,,43,camping-au-petit-port-de-lhoumeau-77387,
,28/08/2023,03/09/2023,10/09/2023,133,133,EMPLACEMENT - Confort,,Camping Romanée - la Ferme de Serraz,, 74210 DOUSSARD,,35,camping-romanee-la-ferme-de-serraz-77220,
,28/08/2023,03/09/2023,10/09/2023,1120,1120,MOBILHOME 6 personnes - EXCLUSIF 3 chambres Tribu avec suite parentale,,Camping Romanée - la Ferme de Serraz,6 Adultes, 74210 DOUSSARD,,35,camping-romanee-la-ferme-de-serraz-77220,
,28/08/2023,23/12/2023,30/12/2023,301,301,MOBILHOME 4 personnes - Venezia PMR,,,4 Adultes, 74300 CLUSES,,51,camping-l-horizon-bleu-96293,
,28/08/2023,23/12/2023,30/12/2023,315,315,MOBILHOME 4 personnes - New York 2 à 6 pers.,,,4 Adultes, 74300 CLUSES,,51,camping-l-horizon-bleu-96293,
,28/08/2023,23/12/2023,30/12/2023,476,476,CHALET 4 personnes - Savane 2 à 4 pers.,,,4 Adultes, 74300 CLUSES,,51,camping-l-horizon-bleu-96293,
,28/08/2023,23/12/2023,30/12/2023,581,581,CHALET 6 personnes - Montagnard 2 à 6 pers.,,,6 Adultes, 74300 CLUSES,,51,camping-l-horizon-bleu-96293,
,28/08/2023,23/12/2023,30/12/2023,756,756,MOBILHOME 6 personnes - Azalée 2 à 6 pers.,,,6 Adultes, 74300 CLUSES,,51,camping-l-horizon-bleu-96293,
,28/08/2023,23/12/2023,30/12/2023,795,795,MOBILHOME 4 personnes - Paris 2 à 4 pers.,,,4 Adultes, 74300 CLUSES,,51,camping-l-horizon-bleu-96293,
,28/08/2023,23/12/2023,30/12/2023,889,889,MOBILHOME 8 personnes - Magnolia 2 à 8 pers.,,,8 Adultes, 74300 CLUSES,,51,camping-l-horizon-bleu-96293,
,28/08/2023,17/09/2023,24/09/2023,280,210,BUNGALOW TOILÉ 5 personnes - 25 m²,,Camping Les Reflets du Quercy,4 Adultes, 46150 CRAYSSAC,,37,camping-les-reflets-du-quercy-77149,
,28/08/2023,17/09/2023,24/09/2023,315,236.25,TENTE 4 personnes - LODGE MAASAÏ,,Camping Les Reflets du Quercy,4 Adultes, 46150 CRAYSSAC,,37,camping-les-reflets-du-quercy-77149,
,28/08/2023,17/09/2023,24/09/2023,350,262.50,CHALET 5 personnes - PAVILLON CLASSIC,,Camping Les Reflets du Quercy,4 Adultes, 46150 CRAYSSAC,,37,camping-les-reflets-du-quercy-77149,
,28/08/2023,17/09/2023,24/09/2023,385,288.75,MOBILHOME 4 personnes - LOGGIA CONFORT,,Camping Les Reflets du Quercy,4 Adultes, 46150 CRAYSSAC,,37,camping-les-reflets-du-quercy-77149,
,28/08/2023,17/09/2023,24/09/2023,427,320.25,MOBILHOME 4 personnes - LOGGIA PREMIUM,,Camping Les Reflets du Quercy,4 Adultes, 46150 CRAYSSAC,,37,camping-les-reflets-du-quercy-77149,
