web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,28/08/2023,10/09/2023,17/09/2023,350,350,TENTE TOILE ET BOIS 2 personnes - Mini-Lodge (Photos non contractuelles : en cours d'installation),,Camping Domaine De La Cigaliere,2 Adultes, 83340 LE CANNET DES MAURES,,36,camping-domaine-de-la-cigaliere-80130,
,28/08/2023,10/09/2023,17/09/2023,518,518,TENTE TOILE ET BOIS 4 personnes - Lodge Safari  (Photos non contractuelles : en cours d'installation),,Camping Domaine De La Cigaliere,4 Adultes, 83340 LE CANNET DES MAURES,,36,camping-domaine-de-la-cigaliere-80130,
,28/08/2023,10/09/2023,17/09/2023,987,987,MOBILHOME 4 personnes - PREMIUM résidentiel ****,,Camping Domaine De La Cigaliere,4 Adultes, 83340 LE CANNET DES MAURES,,36,camping-domaine-de-la-cigaliere-80130,
,28/08/2023,17/09/2023,24/09/2023,280,280,MOBILHOME 2 personnes - Mini,,Camping Alpes Dauphine,2 Adultes, 05000 GAP,,37,camping-alpes-dauphine-81517,
,28/08/2023,17/09/2023,24/09/2023,334,334,CHALET 6 personnes - Havitat,,Camping Alpes Dauphine,6 Adultes, 05000 GAP,,37,camping-alpes-dauphine-81517,
,28/08/2023,17/09/2023,24/09/2023,336,336,MOBILHOME 4 personnes - Standard,,Camping Alpes Dauphine,4 Adultes, 05000 GAP,,37,camping-alpes-dauphine-81517,
,28/08/2023,17/09/2023,24/09/2023,350,350,MOBILHOME 4 personnes - Vénus 2 chambres,,Camping Alpes Dauphine,4 Adultes, 05000 GAP,,37,camping-alpes-dauphine-81517,
,28/08/2023,17/09/2023,24/09/2023,364,364,CHALET 6 personnes - Alizé,,Camping Alpes Dauphine,6 Adultes, 05000 GAP,,37,camping-alpes-dauphine-81517,
,28/08/2023,17/09/2023,24/09/2023,392,392,MOBILHOME 5 personnes - Lodge Premium,,Camping Alpes Dauphine,5 Adultes, 05000 GAP,,37,camping-alpes-dauphine-81517,
,28/08/2023,23/09/2023,30/09/2023,520,520,MOBILHOME 4 personnes - VENUS,,Camping & Résidence l'Eléphant,3 Adultes,"Raphaël, France ",,38,camping-residence-l-elephant-91631,
,28/08/2023,23/09/2023,30/09/2023,590,590,MOBILHOME 4 personnes - LOGGIA BAY,,Camping & Résidence l'Eléphant,3 Adultes,"Raphaël, France ",,38,camping-residence-l-elephant-91631,
,28/08/2023,23/09/2023,30/09/2023,710,710,APPARTEMENT 4 personnes - Appartement 4 personnes,,Camping & Résidence l'Eléphant,4 Adultes,"Raphaël, France ",,38,camping-residence-l-elephant-91631,
,28/08/2023,23/09/2023,30/09/2023,715,715,MOBILHOME 6 personnes - TITANIA,,Camping & Résidence l'Eléphant,2 Adultes,"Raphaël, France ",,38,camping-residence-l-elephant-91631,
,28/08/2023,02/09/2023,09/09/2023,530,530,MOBILHOME 6 personnes - 2 chambres Tout Confort,,Camping Les Oliviers,6 Adultes,Sauveur ,,35,camping-les-oliviers-77962,
,28/08/2023,06/04/2024,13/04/2024,350,350,MOBILHOME 2 personnes - Cottage Duo,,Camping le Bourdieu,2 Adultes, 09130 DURFORT,,14,camping-le-bourdieu-77197,
,28/08/2023,06/04/2024,13/04/2024,490,490,MOBILHOME 5 personnes - Cottage,,Camping le Bourdieu,5 Adultes, 09130 DURFORT,,14,camping-le-bourdieu-77197,
,28/08/2023,06/04/2024,13/04/2024,525,525,CHALET 5 personnes - XL,,Camping le Bourdieu,5 Adultes, 09130 DURFORT,,14,camping-le-bourdieu-77197,
,28/08/2023,06/04/2024,13/04/2024,630,630,CHALET 7 personnes - 3 chambres,,Camping le Bourdieu,7 Adultes, 09130 DURFORT,,14,camping-le-bourdieu-77197,
,28/08/2023,17/09/2023,24/09/2023,144.20,144.20,"EMPLACEMENT - Forfait nature, sans électricité",,Camping du Pont d'Avignon,, 84000 AVIGNON,,37,camping-du-pont-davignon-76806,
,28/08/2023,17/09/2023,24/09/2023,499,499,MOBILHOME 6 personnes - Super Mercure Access climatisé,,Camping du Pont d'Avignon,4 Adultes, 84000 AVIGNON,,37,camping-du-pont-davignon-76806,
,28/08/2023,17/09/2023,24/09/2023,499,499,MOBILHOME 6 personnes - Mobil-home Climatisé,,Camping du Pont d'Avignon,6 Adultes, 84000 AVIGNON,,37,camping-du-pont-davignon-76806,
,28/08/2023,22/10/2023,29/10/2023,439,439,MOBILHOME 2 personnes - Astria,,Camping de La Baie,2 Adultes, 83240 CAVALAIRE SUR MER,,42,camping-de-la-baie-77069,
,28/08/2023,22/10/2023,29/10/2023,517,517,CHALET 6 personnes - Chalet 6 personnes,,Camping de La Baie,6 Adultes, 83240 CAVALAIRE SUR MER,,42,camping-de-la-baie-77069,
,28/08/2023,22/10/2023,29/10/2023,573,573,MOBILHOME 4 personnes - Venus,,Camping de La Baie,4 Adultes, 83240 CAVALAIRE SUR MER,,42,camping-de-la-baie-77069,
,28/08/2023,22/10/2023,29/10/2023,582,582,MOBILHOME 5 personnes - Sun Roller,,Camping de La Baie,5 Adultes, 83240 CAVALAIRE SUR MER,,42,camping-de-la-baie-77069,
,28/08/2023,22/10/2023,29/10/2023,609,609,MOBILHOME 5 personnes - Titania,,Camping de La Baie,4 Adultes, 83240 CAVALAIRE SUR MER,,42,camping-de-la-baie-77069,
,28/08/2023,22/10/2023,29/10/2023,663,663,MOBILHOME 6 personnes - Watipi,,Camping de La Baie,6 Adultes, 83240 CAVALAIRE SUR MER,,42,camping-de-la-baie-77069,
,28/08/2023,22/10/2023,29/10/2023,724,724,MOBILHOME 6 personnes - Oregon / Super Titania,,Camping de La Baie,6 Adultes, 83240 CAVALAIRE SUR MER,,42,camping-de-la-baie-77069,
,28/08/2023,16/09/2023,23/09/2023,480,480,MOBILHOME 5 personnes - Tout confort,,Camping Les Oliviers,4 Adultes,Sauveur ,,37,camping-les-oliviers-77962,
,28/08/2023,16/09/2023,23/09/2023,530,530,MOBILHOME 6 personnes - 2 chambres Tout Confort,,Camping Les Oliviers,6 Adultes,Sauveur ,,37,camping-les-oliviers-77962,
,28/08/2023,04/11/2023,11/11/2023,360,288,GÎTE 4 personnes - Collectif 12m² 4 pers.,,Camping de Puyloubier-Aquadis Loisirs,4 Adultes, 13114 PUYLOUBIER,,44,camping-de-puyloubier-aquadis-loisirs-96365,
,28/08/2023,04/11/2023,11/11/2023,460,368,GÎTE 6 personnes - Collectif 17m² 6 pers.,,Camping de Puyloubier-Aquadis Loisirs,6 Adultes, 13114 PUYLOUBIER,,44,camping-de-puyloubier-aquadis-loisirs-96365,
,28/08/2023,04/11/2023,11/11/2023,535,428,MOBILHOME 6 personnes - IRM 4/6 pers,,Camping de Puyloubier-Aquadis Loisirs,6 Adultes, 13114 PUYLOUBIER,,44,camping-de-puyloubier-aquadis-loisirs-96365,
,28/08/2023,09/09/2023,16/09/2023,280,203,TENTE TOILE ET BOIS 5 personnes - TN52 - Nature Lodge | 5 personnes | 2 chambres,,Camping Coteau de la Marine,5 Adultes, 04730 MONTAGNAC MONTPEZAT,,36,camping-coteau-de-la-marine-77837,
,28/08/2023,09/09/2023,16/09/2023,441,315,MOBILHOME 6 personnes - Classic  3 chambres (H6P3),,Camping Coteau de la Marine,6 Adultes, 04730 MONTAGNAC MONTPEZAT,,36,camping-coteau-de-la-marine-77837,
,28/08/2023,09/09/2023,16/09/2023,469,336,MOBILHOME 6 personnes - Cosy 2 chambres (I6P2),,Camping Coteau de la Marine,5 Adultes, 04730 MONTAGNAC MONTPEZAT,,36,camping-coteau-de-la-marine-77837,
