web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,28/08/2023,20/04/2024,27/04/2024,521.50,156.45,MOBILHOME 5 personnes - Pyrénées 3 Pièces 4/5 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,5 Adultes, 66700 ARGELES,,16,camping-maeva-club-argeles-vacances-76755,
,28/08/2023,20/04/2024,27/04/2024,521.50,156.45,MOBILHOME 6 personnes - Pyrénées 3 Pièces 4/6 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,6 Adultes, 66700 ARGELES,,16,camping-maeva-club-argeles-vacances-76755,
,28/08/2023,20/04/2024,27/04/2024,537.73,177.45,MOBILHOME 8 personnes - Evolution 4 Pièces 6/8 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,8 Adultes, 66700 ARGELES,,16,camping-maeva-club-argeles-vacances-76755,
,28/08/2023,20/04/2024,27/04/2024,583.68,198.45,MOBILHOME 10 personnes - Family 5 Pièces 8/10 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,10 Adultes, 66700 ARGELES,,16,camping-maeva-club-argeles-vacances-76755,
,28/08/2023,20/04/2024,27/04/2024,513.45,308.07,MOBILHOME 4 personnes - Mobil Home PMR 3 Pièces 4 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,4 Adultes, 66700 ARGELES,,16,camping-maeva-club-argeles-vacances-76755,
,28/08/2023,30/09/2023,07/10/2023,301,189,MOBILHOME 6 personnes - CONFORT,,Camping Le Paradis,4 Adultes, 85440 TALMONT SAINT HILAIRE,,39,camping-le-paradis-76600,
,28/08/2023,30/09/2023,07/10/2023,322,199,MOBILHOME 6 personnes - PRIVILEGE avec TV,,Camping Le Paradis,4 Adultes, 85440 TALMONT SAINT HILAIRE,,39,camping-le-paradis-76600,
,28/08/2023,30/09/2023,07/10/2023,336,209,MOBILHOME 8 personnes - CONFORT avec TV,,Camping Le Paradis,6 Adultes, 85440 TALMONT SAINT HILAIRE,,39,camping-le-paradis-76600,
,28/08/2023,30/09/2023,07/10/2023,350,229,MOBILHOME 8 personnes - PRIVILEGE avec TV,,Camping Le Paradis,6 Adultes, 85440 TALMONT SAINT HILAIRE,,39,camping-le-paradis-76600,
,28/08/2023,30/09/2023,07/10/2023,287,287,MOBILHOME 4 personnes - Cottage Low Cost 2 chambres 4 pers,,Camping Le Paradis,4 Adultes, 85440 TALMONT SAINT HILAIRE,,39,camping-le-paradis-76600,
,28/08/2023,30/09/2023,07/10/2023,385,385,MOBILHOME 8 personnes - Cottage Privilège 3 chambres 6/8 pers,,Camping Le Paradis,8 Adultes, 85440 TALMONT SAINT HILAIRE,,39,camping-le-paradis-76600,
,28/08/2023,18/11/2023,25/11/2023,140,140,"HÉBERGEMENT INSOLITE 2 personnes - La Céramique (pas de sanitaires, pas de douche, pas de cuisine)",,Camping Val de l'eyre,2 Adultes, 33770 SALLES,,46,camping-val-de-leyre-78440,
,28/08/2023,18/11/2023,25/11/2023,294,294,HÉBERGEMENT INSOLITE 2 personnes - La Minoterie,,Camping Val de l'eyre,2 Adultes, 33770 SALLES,,46,camping-val-de-leyre-78440,
,28/08/2023,18/11/2023,25/11/2023,294,294,MOBILHOME 4 personnes - Nature Eco Duo,,Camping Val de l'eyre,2 Adultes, 33770 SALLES,,46,camping-val-de-leyre-78440,
,28/08/2023,18/11/2023,25/11/2023,294,294,HÉBERGEMENT INSOLITE 2 personnes - La Leyre,,Camping Val de l'eyre,2 Adultes, 33770 SALLES,,46,camping-val-de-leyre-78440,
,28/08/2023,18/11/2023,25/11/2023,343,343,MOBILHOME 4 personnes - Nature Eco,,Camping Val de l'eyre,2 Adultes, 33770 SALLES,,46,camping-val-de-leyre-78440,
,28/08/2023,18/11/2023,25/11/2023,364,364,HÉBERGEMENT INSOLITE 4 personnes - La Résinière,,Camping Val de l'eyre,2 Adultes, 33770 SALLES,,46,camping-val-de-leyre-78440,
,28/08/2023,18/11/2023,25/11/2023,392,392,MOBILHOME 4 personnes - Nature Confort 2,,Camping Val de l'eyre,2 Adultes, 33770 SALLES,,46,camping-val-de-leyre-78440,
,28/08/2023,18/11/2023,25/11/2023,392,392,MOBILHOME 4 personnes - PMR,,Camping Val de l'eyre,4 Adultes, 33770 SALLES,,46,camping-val-de-leyre-78440,
,28/08/2023,18/11/2023,25/11/2023,455,455,MOBILHOME 6 personnes - Nature Confort 3,,Camping Val de l'eyre,4 Adultes, 33770 SALLES,,46,camping-val-de-leyre-78440,
,28/08/2023,04/11/2023,11/11/2023,250,250,MOBILHOME 3 personnes - Mobil-home Hôtelier,,Camping Val Saint Jean,3 Adultes, 15200 MAURIAC,,44,camping-val-saint-jean-77697,
,28/08/2023,04/11/2023,11/11/2023,300,300,MOBILHOME 4 personnes - Mobil-home,,Camping Val Saint Jean,4 Adultes, 15200 MAURIAC,,44,camping-val-saint-jean-77697,
,28/08/2023,04/11/2023,11/11/2023,350,350,CHALET 4 personnes - Chalet **** 35 m² Mezzanine,,Camping Val Saint Jean,4 Adultes, 15200 MAURIAC,,44,camping-val-saint-jean-77697,
,28/08/2023,04/11/2023,11/11/2023,500,500,CHALET 8 personnes - Cottage 3 chambres,,Camping Val Saint Jean,8 Adultes, 15200 MAURIAC,,44,camping-val-saint-jean-77697,
,28/08/2023,12/05/2024,19/05/2024,474.09,156.45,MOBILHOME 5 personnes - Pyrénées 3 Pièces 4/5 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,5 Adultes, 66700 ARGELES,,19,camping-maeva-club-argeles-vacances-76755,
,28/08/2023,12/05/2024,19/05/2024,474.09,156.45,MOBILHOME 6 personnes - Pyrénées 3 Pièces 4/6 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,6 Adultes, 66700 ARGELES,,19,camping-maeva-club-argeles-vacances-76755,
,28/08/2023,12/05/2024,19/05/2024,507,177.45,MOBILHOME 8 personnes - Evolution 4 Pièces 6/8 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,8 Adultes, 66700 ARGELES,,19,camping-maeva-club-argeles-vacances-76755,
,28/08/2023,12/05/2024,19/05/2024,536.35,198.45,MOBILHOME 10 personnes - Family 5 Pièces 8/10 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,10 Adultes, 66700 ARGELES,,19,camping-maeva-club-argeles-vacances-76755,
,28/08/2023,12/05/2024,19/05/2024,468.45,281.07,MOBILHOME 4 personnes - Mobil Home PMR 3 Pièces 4 Personnes Climatisé + TV,,Camping maeva Club Argelès Vacances,4 Adultes, 66700 ARGELES,,19,camping-maeva-club-argeles-vacances-76755,
,28/08/2023,04/11/2023,11/11/2023,700,109,MOBILHOME 4 personnes - Modwood Tiny House,,Camping l'Orée des Landes,4 Adultes, 40110 ONESSE ET LAHARIE,,44,camping-l-oree-des-landes-94099,
,28/08/2023,09/12/2023,16/12/2023,250,250,MOBILHOME 3 personnes - Mobil-home Hôtelier,,Camping Val Saint Jean,3 Adultes, 15200 MAURIAC,,49,camping-val-saint-jean-77697,
,28/08/2023,09/12/2023,16/12/2023,300,300,MOBILHOME 4 personnes - Mobil-home,,Camping Val Saint Jean,4 Adultes, 15200 MAURIAC,,49,camping-val-saint-jean-77697,
,28/08/2023,09/12/2023,16/12/2023,350,350,CHALET 4 personnes - Chalet **** 35 m² Mezzanine,,Camping Val Saint Jean,4 Adultes, 15200 MAURIAC,,49,camping-val-saint-jean-77697,
,28/08/2023,09/12/2023,16/12/2023,500,500,CHALET 8 personnes - Cottage 3 chambres,,Camping Val Saint Jean,8 Adultes, 15200 MAURIAC,,49,camping-val-saint-jean-77697,
,28/08/2023,11/05/2024,18/05/2024,488.91,156.45,MOBILHOME 6 personnes - Mobil Home Pyrénées 3 Pièces 4/6 Personnes Climatisé + TV,,Camping maeva Club Le Lagon d'Argelès,4 Adultes, 66700 ARGELES,,19,camping-maeva-club-le-lagon-d-argeles-76769,
,28/08/2023,11/05/2024,18/05/2024,537.73,177.45,MOBILHOME 8 personnes - Mobil Home Evolution 4 Pièces 6/8 Personnes Climatisé + TV,,Camping maeva Club Le Lagon d'Argelès,6 Adultes, 66700 ARGELES,,19,camping-maeva-club-le-lagon-d-argeles-76769,
,28/08/2023,11/05/2024,18/05/2024,567,198.45,MOBILHOME 10 personnes - Mobil Home Family 5 Pièces 8/10 Personnes Climatisé + TV,,Camping maeva Club Le Lagon d'Argelès,8 Adultes, 66700 ARGELES,,19,camping-maeva-club-le-lagon-d-argeles-76769,
,28/08/2023,08/10/2023,15/10/2023,112,112,"EMPLACEMENT - Forfait nature, sans électricité",,Camping de Saulieu,, 21210 SAULIEU,,40,camping-de-saulieu-78505,
,28/08/2023,08/10/2023,15/10/2023,140,140,"EMPLACEMENT - Forfait confort, avec électricité",,Camping de Saulieu,, 21210 SAULIEU,,40,camping-de-saulieu-78505,
,28/08/2023,08/10/2023,15/10/2023,319,319,MOBILHOME 6 personnes - Riviera,,Camping de Saulieu,6 Adultes, 21210 SAULIEU,,40,camping-de-saulieu-78505,
,28/08/2023,08/10/2023,15/10/2023,319,319,MOBILHOME 6 personnes - &#8203;Super Mercure Access,,Camping de Saulieu,6 Adultes, 21210 SAULIEU,,40,camping-de-saulieu-78505,
,28/08/2023,08/10/2023,15/10/2023,319,319,MOBILHOME 6 personnes - SUPER MERCURE REGULAR,,Camping de Saulieu,6 Adultes, 21210 SAULIEU,,40,camping-de-saulieu-78505,
,28/08/2023,08/10/2023,15/10/2023,374,374,CHALET 7 personnes - CONFORT 6/7 pers,,Camping de Saulieu,7 Adultes, 21210 SAULIEU,,40,camping-de-saulieu-78505,
,28/08/2023,08/10/2023,15/10/2023,374,374,CHALET 6 personnes - CONFORT  5/6 pers,,Camping de Saulieu,6 Adultes, 21210 SAULIEU,,40,camping-de-saulieu-78505,
,28/08/2023,03/03/2024,10/03/2024,261.46,183.02,CHAMBRE 2 personnes - Formule Hôtelière 2 Personnes Climatisé + TV,,Camping maeva Escapades - Les Cottages de Perpignan,2 Adultes, 66000 PERPIGNAN,,9,camping-maeva-escapades-les-cottages-de-perpignan-92880,
,28/08/2023,03/03/2024,10/03/2024,313.96,219.77,APPARTEMENT 2 personnes - Suite 2 Personnes Climatisé + TV,,Camping maeva Escapades - Les Cottages de Perpignan,2 Adultes, 66000 PERPIGNAN,,9,camping-maeva-escapades-les-cottages-de-perpignan-92880,
,28/08/2023,03/03/2024,10/03/2024,373.80,261.66,MOBILHOME 6 personnes - Mobilhome 6 personnes,,Camping maeva Escapades - Les Cottages de Perpignan,6 Adultes, 66000 PERPIGNAN,,9,camping-maeva-escapades-les-cottages-de-perpignan-92880,
,28/08/2023,18/05/2024,25/05/2024,200,200,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping Clos de Banes,4 Adultes,en,,20,camping-clos-de-banes-76774,
,28/08/2023,18/05/2024,25/05/2024,225,225,MOBILHOME 5 personnes - Mobilhome 5 personnes,,Camping Clos de Banes,5 Adultes,en,,20,camping-clos-de-banes-76774,
,28/08/2023,18/05/2024,25/05/2024,250,250,MOBILHOME 6 personnes - Mobilhome 6 personnes,,Camping Clos de Banes,6 Adultes,en,,20,camping-clos-de-banes-76774,
,28/08/2023,18/05/2024,25/05/2024,250,250,MOBILHOME 6 personnes - possible nuitée juillet et aout,,Camping Clos de Banes,6 Adultes,en,,20,camping-clos-de-banes-76774,
,28/08/2023,18/05/2024,25/05/2024,250,250,MOBILHOME 6 personnes - mobilhome (6.1),,Camping Clos de Banes,6 Adultes,en,,20,camping-clos-de-banes-76774,
,28/08/2023,18/05/2024,25/05/2024,665,665,CHAMBRE 4 personnes - LUXUEUSE,,Camping Clos de Banes,4 Adultes,en,,20,camping-clos-de-banes-76774,
,28/08/2023,18/05/2024,25/05/2024,840,840,CHAMBRE 4 personnes - FAMILIALE,,Camping Clos de Banes,4 Adultes,en,,20,camping-clos-de-banes-76774,
,28/08/2023,18/05/2024,25/05/2024,840,840,CHAMBRE 4 personnes - QUADRUPLE,,Camping Clos de Banes,4 Adultes,en,,20,camping-clos-de-banes-76774,
,28/08/2023,09/09/2023,16/09/2023,441,269,MOBILHOME 8 personnes - PRIVILEGE avec TV,,Camping Le Paradis,6 Adultes, 85440 TALMONT SAINT HILAIRE,,36,camping-le-paradis-76600,
,28/08/2023,09/09/2023,16/09/2023,371,289,MOBILHOME 8 personnes - CONFORT avec TV,,Camping Le Paradis,6 Adultes, 85440 TALMONT SAINT HILAIRE,,36,camping-le-paradis-76600,
,28/08/2023,09/09/2023,16/09/2023,280,280,HÉBERGEMENT INSOLITE 4 personnes - Coco Sweet 2 chambres,,Camping Le Paradis,4 Adultes, 85440 TALMONT SAINT HILAIRE,,36,camping-le-paradis-76600,
,28/08/2023,30/09/2023,07/10/2023,205,205,CHALET 4 personnes - (pas de sanitaires ni de point d'eau),,Camping Les Ecossais,4 Adultes,et,,39,camping-les-ecossais-77360,
,28/08/2023,30/09/2023,07/10/2023,225,225,MOBILHOME 2 personnes - PIC EPEICHE,,Camping Les Ecossais,2 Adultes,et,,39,camping-les-ecossais-77360,
,28/08/2023,30/09/2023,07/10/2023,305,305,MOBILHOME 4 personnes - PIVERT,,Camping Les Ecossais,4 Adultes,et,,39,camping-les-ecossais-77360,
,28/08/2023,21/10/2023,28/10/2023,205,205,CHALET 4 personnes - (pas de sanitaires ni de point d'eau),,Camping Les Ecossais,4 Adultes,et,,42,camping-les-ecossais-77360,
,28/08/2023,21/10/2023,28/10/2023,225,225,MOBILHOME 2 personnes - PIC EPEICHE,,Camping Les Ecossais,2 Adultes,et,,42,camping-les-ecossais-77360,
,28/08/2023,21/10/2023,28/10/2023,332,332,GÎTE 2 personnes - Gîte 2 personnes,,Camping Les Ecossais,2 Adultes,et,,42,camping-les-ecossais-77360,
,28/08/2023,09/09/2023,16/09/2023,220,220,BUNGALOW TOILÉ 5 personnes - LAGUNE,,Camping La Chanterelle,2 Adultes, 43440 CHAMPAGNAC LE VIEUX,,36,camping-la-chanterelle-77075,
,28/08/2023,09/09/2023,16/09/2023,240,240,BUNGALOW TOILÉ 4 personnes - CYRUS,,Camping La Chanterelle,2 Adultes, 43440 CHAMPAGNAC LE VIEUX,,36,camping-la-chanterelle-77075,
,28/08/2023,09/09/2023,16/09/2023,350,350,CHALET 6 personnes - Chalet 6 personnes,,Camping La Chanterelle,4 Adultes, 43440 CHAMPAGNAC LE VIEUX,,36,camping-la-chanterelle-77075,
,28/08/2023,09/09/2023,16/09/2023,370,370,MOBILHOME 4 personnes - OPHEA,,Camping La Chanterelle,4 Adultes, 43440 CHAMPAGNAC LE VIEUX,,36,camping-la-chanterelle-77075,
,28/08/2023,09/09/2023,16/09/2023,370,370,CHALET 6 personnes,,Camping La Chanterelle,6 Adultes, 43440 CHAMPAGNAC LE VIEUX,,36,camping-la-chanterelle-77075,
,28/08/2023,09/09/2023,16/09/2023,410,410,MOBILHOME 4 personnes - LOGGIA BAY,,Camping La Chanterelle,4 Adultes, 43440 CHAMPAGNAC LE VIEUX,,36,camping-la-chanterelle-77075,
,28/08/2023,09/12/2023,16/12/2023,230,230,MOBILHOME 6 personnes - Gamme Essentiel,,Camping International du Roussillon,4 Adultes, 66600 SALSES LE CHATEAU,,49,camping-international-du-roussillon-78453,
,28/08/2023,09/12/2023,16/12/2023,250,250,MOBILHOME 6 personnes - Gamme Confort,,Camping International du Roussillon,4 Adultes, 66600 SALSES LE CHATEAU,,49,camping-international-du-roussillon-78453,
,28/08/2023,09/12/2023,16/12/2023,280,280,MOBILHOME 8 personnes - Gamme Family,,Camping International du Roussillon,6 Adultes, 66600 SALSES LE CHATEAU,,49,camping-international-du-roussillon-78453,
,28/08/2023,09/12/2023,16/12/2023,330,330,MOBILHOME 8 personnes - MAXI Family,,Camping International du Roussillon,6 Adultes, 66600 SALSES LE CHATEAU,,49,camping-international-du-roussillon-78453,
,28/08/2023,18/11/2023,25/11/2023,248,248,MOBILHOME 4 personnes - Mobil home 2 à 4 pers.,,Camping au Paradis des Campeurs,4 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,262,262,MOBILHOME 4 personnes - Silva (PMR),,Camping au Paradis des Campeurs,4 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,299,299,HÉBERGEMENT INSOLITE 2 personnes - Pod Luxe,,Camping au Paradis des Campeurs,2 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,378,378,MOBILHOME 4 personnes - Lodge 2 à 4 pers. clim. Plancha,,Camping au Paradis des Campeurs,4 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,378,378,MOBILHOME 4 personnes - Lodge Pacifique,,Camping au Paradis des Campeurs,4 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,401,401,MOBILHOME 6 personnes - Lodge 2 à 6 pers. clim. Plancha,,Camping au Paradis des Campeurs,6 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,415,415,MOBILHOME 4 personnes - Luxe,,Camping au Paradis des Campeurs,4 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,437,437,MOBILHOME 6 personnes - Lodge Luxe 2 à 6 pers. clim. Plancha,,Camping au Paradis des Campeurs,6 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,473,473,MOBILHOME 6 personnes - Lodge Luxe Vue Nature,,Camping au Paradis des Campeurs,6 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,594,594,MOBILHOME 4 personnes - Lodge Luxe vue mer,,Camping au Paradis des Campeurs,4 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,625,625,MOBILHOME 6 personnes - Lodge Luxe Vue Panoramique 2 à 6 pers. clim. Plancha,,Camping au Paradis des Campeurs,6 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,949,949,MOBILHOME 6 personnes - Lodge Luxe Riviera vue mer panoramique,,Camping au Paradis des Campeurs,6 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,18/11/2023,25/11/2023,1095,1095,MOBILHOME 8 personnes - Lodge Riviera 2 à 8 pers. clim. Plancha,,Camping au Paradis des Campeurs,8 Adultes,Plage ,,46,camping-au-paradis-des-campeurs-80067,
,28/08/2023,07/04/2024,14/04/2024,1326.60,1326.60,MOBILHOME 6 personnes - STAR 3 Chambres,,Camping Le Soleil de Crecy,6 Adultes, 77580 CRECY LA CHAPELLE,,14,camping-le-soleil-de-crecy-77185,
,28/08/2023,08/10/2023,15/10/2023,294,294,HÉBERGEMENT INSOLITE 4 personnes - Coco Sweet 2 chambres,,Camping Sea Green Erreka,4 Adultes, 64210 BIDART,,40,camping-sea-green-erreka-76904,
,28/08/2023,08/10/2023,15/10/2023,329,329,MOBILHOME 4 personnes - Cottage Low Cost 2 chambres 4 pers,,Camping Sea Green Erreka,4 Adultes, 64210 BIDART,,40,camping-sea-green-erreka-76904,
,28/08/2023,08/10/2023,15/10/2023,385,385,MOBILHOME 6 personnes - Cottage Confort 2 chambres 4/6 pers,,Camping Sea Green Erreka,6 Adultes, 64210 BIDART,,40,camping-sea-green-erreka-76904,
,28/08/2023,08/10/2023,15/10/2023,385,385,MOBILHOME 8 personnes - Cottage Confort 3 chambres 6/8 pers,,Camping Sea Green Erreka,8 Adultes, 64210 BIDART,,40,camping-sea-green-erreka-76904,
,28/08/2023,08/10/2023,15/10/2023,392,392,MOBILHOME 6 personnes - Cottage Privilège 2 chambres 4/6 pers,,Camping Sea Green Erreka,6 Adultes, 64210 BIDART,,40,camping-sea-green-erreka-76904,
,28/08/2023,08/10/2023,15/10/2023,476,476,MOBILHOME 8 personnes - Cottage Privilège 3 chambres - 2 salles de bains 6/8 pers,,Camping Sea Green Erreka,8 Adultes, 64210 BIDART,,40,camping-sea-green-erreka-76904,
,28/08/2023,21/10/2023,28/10/2023,210,210,EMPLACEMENT - PREMIUM,,Family's Camping Le Savoy,, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,280,280,"TENTE TOILE ET BOIS 4 personnes - COCO, sans sanitaires",,Family's Camping Le Savoy,4 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,308,308,CHALET 2 personnes - ECO 2 personnes,,Family's Camping Le Savoy,2 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,371,371,CHALET 6 personnes - ECO,,Family's Camping Le Savoy,4 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,371,371,CHALET 5 personnes - PMR 4/5 Places,,Family's Camping Le Savoy,5 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,385,385,MOBILHOME 3 personnes - HOTELIER 17m2,,Family's Camping Le Savoy,2 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,389.97,389.97,MOBILHOME 4 personnes - Confort 4 personnes,,Family's Camping Le Savoy,4 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,389.97,389.97,MOBILHOME 4 personnes - CONFORT SAM/SAM,,Family's Camping Le Savoy,4 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,395,395,MOBILHOME 3 personnes - HOTELIER,,Family's Camping Le Savoy,2 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,409.99,409.99,MOBILHOME 6 personnes - CONDORT 6 pers,,Family's Camping Le Savoy,6 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,420,420,MOBILHOME 6 personnes - Confort,,Family's Camping Le Savoy,4 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
,28/08/2023,21/10/2023,28/10/2023,420,420,MOBILHOME 6 personnes - Confort DIM/DIM,,Family's Camping Le Savoy,4 Adultes, 73190 CHALLES LES EAUX,,42,family-s-camping-le-savoy-82572,
