web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,05/08/2023,12/08/2023,2401,2401,MOBILHOME 6 personnes - Bien-être 2ch 6p Signature clim,Camping Siblu Mar Estang - Funpass inclus,6 Adultes, 66140 CANET EN ROUSSILLON,,,31,camping-siblu-mar-estang-funpass-inclus-76997,
,27/03/2023,05/08/2023,12/08/2023,2429,2429,MOBILHOME 8 personnes - Bien-être 3ch 8p Signature clim,Camping Siblu Mar Estang - Funpass inclus,8 Adultes, 66140 CANET EN ROUSSILLON,,,31,camping-siblu-mar-estang-funpass-inclus-76997,
,27/03/2023,05/08/2023,12/08/2023,159,159,BUNGALOW TOILÉ 4 personnes - Tithome sans douche,Camping Paradis les Rives de l'Hérault,4 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,159,159,TENTE TOILE ET BOIS 4 personnes - Indiana,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,159,159,CARAVANE 2 personnes - Pariso Insolite 2p,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,169,169,MOBILHOME 4 personnes - Eco 2ch 4p,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,179,179,MOBILHOME 4 personnes - Confort 2ch 4p,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,179,179,MOBILHOME 4 personnes - MH Confort 2ch 4,Camping Paradis les Rives de l'Hérault,4 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,189,189,MOBILHOME 6 personnes - Eco 3ch,Camping Paradis les Rives de l'Hérault,6 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,199,199,MOBILHOME 2 personnes - MH PREMIUM paradis studio 2p,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,199,199,MOBILHOME 5 personnes - MH Confort PIKI 2ch 4p + 1 bébé,Camping Paradis les Rives de l'Hérault,5 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,219,219,MOBILHOME 2 personnes - Premium Otello,Camping Paradis les Rives de l'Hérault,2 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
,27/03/2023,05/08/2023,12/08/2023,269,269,MOBILHOME 8 personnes - Confort 3ch,Camping Paradis les Rives de l'Hérault,4 Adultes, 34150 GIGNAC,,,31,camping-paradis-les-rives-de-l-herault-89361,
