web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,02/09/2023,09/09/2023,126,126,MOBILHOME 4 personnes - HORTENSIA arrivée mercredi,Camping Domaine de Gaujac - Camping Paradis,4 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,126,126,CHALET 4 personnes - BLEUET Chalet 4/6p arrivée mercredi,Camping Domaine de Gaujac - Camping Paradis,4 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,136,136,MOBILHOME 6 personnes - IRIS,Camping Domaine de Gaujac - Camping Paradis,3 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,136,136,MOBILHOME 4 personnes - JONQUILLE,Camping Domaine de Gaujac - Camping Paradis,3 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,136,136,MOBILHOME 4 personnes - JONQUILLE arrivée mercredi,Camping Domaine de Gaujac - Camping Paradis,4 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,144,144,MOBILHOME 4 personnes - ORCHIDEE,Camping Domaine de Gaujac - Camping Paradis,2 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,146,146,CHALET 4 personnes - CAPUCINE,Camping Domaine de Gaujac - Camping Paradis,4 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,146,146,CHALET 4 personnes - CAPUCINE Petit Chalet 4p Arrivée Dimanche,Camping Domaine de Gaujac - Camping Paradis,4 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,156,156,MOBILHOME 4 personnes - COQUELICOT,Camping Domaine de Gaujac - Camping Paradis,3 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,156,156,MOBILHOME 4 personnes - JONQUILLE arrivée dimanche,Camping Domaine de Gaujac - Camping Paradis,4 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,156,156,MOBILHOME 4 personnes - ORCHIDEE MH CLIM 4p Arrivée mercredi,Camping Domaine de Gaujac - Camping Paradis,4 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,166,166,MOBILHOME 4 personnes - TOURNESOL,Camping Domaine de Gaujac - Camping Paradis,3 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,196,196,MOBILHOME 4 personnes - DAHLIA,Camping Domaine de Gaujac - Camping Paradis,3 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,196,196,MOBILHOME 4 personnes - DAHLIA arrivée dimanche,Camping Domaine de Gaujac - Camping Paradis,4 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,206,206,MOBILHOME 6 personnes - LAURIER,Camping Domaine de Gaujac - Camping Paradis,4 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,206,206,CHALET 4 personnes - AGAPANTHE,Camping Domaine de Gaujac - Camping Paradis,3 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,206,206,MOBILHOME 6 personnes - LAURIER MH 6p arrivée mercredi,Camping Domaine de Gaujac - Camping Paradis,6 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,206,206,CHALET 2 personnes - AGAPANTHE CLIM TV arrivée mercredi,Camping Domaine de Gaujac - Camping Paradis,2 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,206,206,CHALET 2 personnes - AGAPANTHE CLIM arrivée dimanche,Camping Domaine de Gaujac - Camping Paradis,2 Adultes, 30140 BOISSET ET GAUJAC,,,35,camping-domaine-de-gaujac-camping-paradis-76927,
,27/03/2023,02/09/2023,09/09/2023,250,250,MOBILHOME 4 personnes - Azur,Camping Au Flamenco,2 Adultes, 66700 ARGELES,,,35,camping-au-flamenco-76756,
,27/03/2023,02/09/2023,09/09/2023,280,280,MOBILHOME 4 personnes - Horizon,Camping Au Flamenco,2 Adultes, 66700 ARGELES,,,35,camping-au-flamenco-76756,
,27/03/2023,02/09/2023,09/09/2023,300,300,MOBILHOME 5 personnes - Evasion,Camping Au Flamenco,5 Adultes, 66700 ARGELES,,,35,camping-au-flamenco-76756,
,27/03/2023,02/09/2023,09/09/2023,330,330,MOBILHOME 5 personnes - Océane,Camping Au Flamenco,5 Adultes, 66700 ARGELES,,,35,camping-au-flamenco-76756,
,27/03/2023,02/09/2023,09/09/2023,360,360,MOBILHOME 6 personnes - Family,Camping Au Flamenco,6 Adultes, 66700 ARGELES,,,35,camping-au-flamenco-76756,
,27/03/2023,02/09/2023,09/09/2023,250,250,MOBILHOME 4 personnes - 3M,Camping Domino,4 Adultes, 34440 NISSAN LEZ ENSERUNE,,,35,camping-domino-77940,
,27/03/2023,02/09/2023,09/09/2023,310,310,MOBILHOME 4 personnes - 4M,Camping Domino,4 Adultes, 34440 NISSAN LEZ ENSERUNE,,,35,camping-domino-77940,
,27/03/2023,02/09/2023,09/09/2023,302,302,MOBILHOME 4 personnes - 'IRM' Super Mercure (2 chambres),Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,,35,camping-le-capelan-77807,
,27/03/2023,02/09/2023,09/09/2023,348,348,MOBILHOME 4 personnes - 'Louisiane' Oakley-Océane-Pacifique (2 chambres),Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,,35,camping-le-capelan-77807,
,27/03/2023,02/09/2023,09/09/2023,379,379,MOBILHOME 6 personnes - Louisiane Flores (2 chambres),Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,,35,camping-le-capelan-77807,
,27/03/2023,02/09/2023,09/09/2023,399,399,MOBILHOME 4 personnes - IRM Loggia Bay (2 chambres),Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,,35,camping-le-capelan-77807,
,27/03/2023,02/09/2023,09/09/2023,399,399,MOBILHOME 4 personnes - Louisiane Méditerranée (2 chambres),Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,,35,camping-le-capelan-77807,
,27/03/2023,02/09/2023,09/09/2023,429,429,MOBILHOME 6 personnes - Louisiane Zen + Flores (3 Chambres),Camping Le Capelan,6 Adultes, 48150 MEYRUEIS,,,35,camping-le-capelan-77807,
,27/03/2023,02/09/2023,09/09/2023,249,249,MOBILHOME 3 personnes - 2/3 pers. Climatisé,Camping Domaine Résidentiel de Plein Air Elysée,2 Adultes, 30240 LE GRAU DU ROI,,,35,camping-domaine-residentiel-de-plein-air-elysee-77578,
,27/03/2023,02/09/2023,09/09/2023,315,315,MOBILHOME 5 personnes - Climatisé,Camping Domaine Résidentiel de Plein Air Elysée,4 Adultes, 30240 LE GRAU DU ROI,,,35,camping-domaine-residentiel-de-plein-air-elysee-77578,
,27/03/2023,02/09/2023,09/09/2023,315,315,MOBILHOME 6 personnes - Terrasse couverte,Camping Domaine Résidentiel de Plein Air Elysée,4 Adultes, 30240 LE GRAU DU ROI,,,35,camping-domaine-residentiel-de-plein-air-elysee-77578,
,27/03/2023,02/09/2023,09/09/2023,355,355,MOBILHOME 6 personnes - Climatisé,Camping Domaine Résidentiel de Plein Air Elysée,4 Adultes, 30240 LE GRAU DU ROI,,,35,camping-domaine-residentiel-de-plein-air-elysee-77578,
,27/03/2023,02/09/2023,09/09/2023,379,379,MOBILHOME 8 personnes - Terrasse couverte,Camping Domaine Résidentiel de Plein Air Elysée,6 Adultes, 30240 LE GRAU DU ROI,,,35,camping-domaine-residentiel-de-plein-air-elysee-77578,
,27/03/2023,02/09/2023,09/09/2023,385,385,MOBILHOME 8 personnes - Climatisé,Camping Domaine Résidentiel de Plein Air Elysée,6 Adultes, 30240 LE GRAU DU ROI,,,35,camping-domaine-residentiel-de-plein-air-elysee-77578,
