web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,05/08/2023,12/08/2023,599,599,MOBILHOME 6 personnes - PREMIUM JACUZZI,Camping des Albères,6 Adultes, 66740 LAROQUE DES ALBERES,,,31,camping-des-alberes-77482,
,27/03/2023,05/08/2023,12/08/2023,630,455,MOBILHOME 6 personnes - Cosy  2 chambres Climatise (I62C),Camping L'Europe,5 Adultes, 34110 VIC LA GARDIOLE,,,31,camping-l-europe-76683,
,27/03/2023,05/08/2023,12/08/2023,721,623,MOBILHOME 6 personnes - Cosy 2 chambres (I6P2),Camping L'Europe,5 Adultes, 34110 VIC LA GARDIOLE,,,31,camping-l-europe-76683,
,27/03/2023,05/08/2023,12/08/2023,812,700,MOBILHOME 6 personnes - Classic - 3 chambres (H6P3),Camping L'Europe,6 Adultes, 34110 VIC LA GARDIOLE,,,31,camping-l-europe-76683,
,27/03/2023,05/08/2023,12/08/2023,882,756,MOBILHOME 6 personnes - COSY 3 chambres (I6P3),Camping L'Europe,6 Adultes, 34110 VIC LA GARDIOLE,,,31,camping-l-europe-76683,
,27/03/2023,05/08/2023,12/08/2023,973,840,MOBILHOME 6 personnes - Cosy 3 chambres Climatisé (I63C),Camping L'Europe,6 Adultes, 34110 VIC LA GARDIOLE,,,31,camping-l-europe-76683,
,27/03/2023,05/08/2023,12/08/2023,365,269,MOBILHOME 6 personnes - Climatisation + TV,Camping Les Salisses,4 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,435,289,MOBILHOME 8 personnes - Climatisation + TV,Camping Les Salisses,6 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,376.45,233.40,MOBILHOME 8 personnes - 4 Pièces 6/8 Personnes Climatisé + TV,Camping Les Salisses,6 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,354.91,241.34,MOBILHOME 6 personnes - 3 Pièces 4/6 Personnes Climatisé + TV,Camping Les Salisses,4 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,299,299,MOBILHOME 8 personnes - 6/8 Places 3 Chambres (Clim TV),Camping Les Salisses,6 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,365,365,MOBILHOME 6 personnes - Confort 6 Personnes (TV-Climatisation),Camping Les Salisses,6 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,410,410,MOBILHOME 8 personnes,Camping Les Salisses,8 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,435,435,MOBILHOME 8 personnes - 3 Chambres,Camping Les Salisses,6 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,435,435,MOBILHOME 8 personnes - Confort 8 Personnes (TV-Climatisation),Camping Les Salisses,8 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,553,475,MOBILHOME 6 personnes - IRM 2 chambres,Camping Les Salisses,4 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
