web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,06/05/2023,13/05/2023,425,425,MOBILHOME 8 personnes,Camping Les Salisses,8 Adultes, 34450 VIAS,,,18,camping-les-salisses-76793,
,27/03/2023,06/05/2023,13/05/2023,435,435,MOBILHOME 8 personnes - 3 Chambres,Camping Les Salisses,6 Adultes, 34450 VIAS,,,18,camping-les-salisses-76793,
,27/03/2023,06/05/2023,13/05/2023,435,435,MOBILHOME 8 personnes - Confort 8 Personnes (TV-Climatisation),Camping Les Salisses,8 Adultes, 34450 VIAS,,,18,camping-les-salisses-76793,
,27/03/2023,06/05/2023,13/05/2023,595,511,MOBILHOME 6 personnes - IRM 2 chambres,Camping Les Salisses,4 Adultes, 34450 VIAS,,,18,camping-les-salisses-76793,
,27/03/2023,06/05/2023,13/05/2023,399,299,MOBILHOME 6 personnes - avec climatisation,Camping Bleu Marine,4 Adultes, 34410 SERIGNAN,,,18,camping-bleu-marine-78529,
,27/03/2023,06/05/2023,13/05/2023,238,179,MOBILHOME 4 personnes,Camping Le Bois de Pins,4 Adultes, 66600 SALSES LE CHATEAU,,,18,camping-le-bois-de-pins-78456,
,27/03/2023,06/05/2023,13/05/2023,294,199,MOBILHOME 4 personnes - CONFORT avec TV,Camping Le Bois de Pins,4 Adultes, 66600 SALSES LE CHATEAU,,,18,camping-le-bois-de-pins-78456,
,27/03/2023,06/05/2023,13/05/2023,245,245,MOBILHOME 4 personnes - 2 chambres 24m²,Camping Le Bois de Pins,4 Adultes, 66600 SALSES LE CHATEAU,,,18,camping-le-bois-de-pins-78456,
,27/03/2023,06/05/2023,13/05/2023,287,287,MOBILHOME 4 personnes - Confort 2 chambres 28m²,Camping Le Bois de Pins,4 Adultes, 66600 SALSES LE CHATEAU,,,18,camping-le-bois-de-pins-78456,
,27/03/2023,06/05/2023,13/05/2023,371,371,MOBILHOME 6 personnes - Confort 3 chambres  32m²,Camping Le Bois de Pins,6 Adultes, 66600 SALSES LE CHATEAU,,,18,camping-le-bois-de-pins-78456,
,27/03/2023,06/05/2023,13/05/2023,99,99,MOBILHOME 6 personnes - 3 chambres,Camping Mer et Camargue,6 Adultes, 30420 CALVISSON,,,18,camping-mer-et-camargue-76986,
,27/03/2023,06/05/2023,13/05/2023,99,99,MOBILHOME 5 personnes - 2 chambres 4/5 places,Camping Mer et Camargue,5 Adultes, 30420 CALVISSON,,,18,camping-mer-et-camargue-76986,
,27/03/2023,06/05/2023,13/05/2023,430,189,MOBILHOME 6 personnes - EVO 29,Camping Le Pradal,4 Adultes, 30140 ANDUZE,,,18,camping-le-pradal-80808,
,27/03/2023,06/05/2023,13/05/2023,198.10,179.10,CHALET 6 personnes - 2 Chambres,Camping Eden,6 Adultes,Port Camargue ,,,18,camping-eden-77586,
,27/03/2023,06/05/2023,13/05/2023,238.10,215.10,MOBILHOME 6 personnes - 2 Chambres (Clim ),Camping Eden,6 Adultes,Port Camargue ,,,18,camping-eden-77586,
,27/03/2023,06/05/2023,13/05/2023,259,259,MOBILHOME 6 personnes - 2/3 Chambres (Clim),Camping Eden,6 Adultes,Port Camargue ,,,18,camping-eden-77586,
,27/03/2023,06/05/2023,13/05/2023,279,279,MOBILHOME 6 personnes - 3 Chambres (Clim),Camping Eden,6 Adultes,Port Camargue ,,,18,camping-eden-77586,
,27/03/2023,06/05/2023,13/05/2023,289,289,MOBILHOME 6 personnes - 2 chambres 4/6 places,Camping Eden,6 Adultes,Port Camargue ,,,18,camping-eden-77586,
,27/03/2023,06/05/2023,13/05/2023,357,357,MOBILHOME 6 personnes - 2 Chambres,Camping Eden,6 Adultes,Port Camargue ,,,18,camping-eden-77586,
,27/03/2023,06/05/2023,13/05/2023,371,222,MOBILHOME 6 personnes - Riviera 750-2 A/C CD,Camping Domaine de La Yole,6 Adultes, 34000 VALRAS,,,18,camping-domaine-de-la-yole-78693,
,27/03/2023,06/05/2023,13/05/2023,399,239,MOBILHOME 6 personnes - Grand 800-3 A/C CD,Camping Domaine de La Yole,6 Adultes, 34000 VALRAS,,,18,camping-domaine-de-la-yole-78693,
,27/03/2023,06/05/2023,13/05/2023,322,257,MOBILHOME 6 personnes - Grand 750-2 A/C CD,Camping Domaine de La Yole,6 Adultes, 34000 VALRAS,,,18,camping-domaine-de-la-yole-78693,
,27/03/2023,06/05/2023,13/05/2023,469,281,MOBILHOME 6 personnes - Grand 860 A/C CD,Camping Domaine de La Yole,6 Adultes, 34000 VALRAS,,,18,camping-domaine-de-la-yole-78693,
,27/03/2023,06/05/2023,13/05/2023,365,365,MOBILHOME 5 personnes - Comfort,Camping Domaine de La Yole,4 Adultes, 34000 VALRAS,,,18,camping-domaine-de-la-yole-78693,
,27/03/2023,06/05/2023,13/05/2023,372,372,MOBILHOME 6 personnes - Comfort XL 4/6 places,Camping Domaine de La Yole,4 Adultes, 34000 VALRAS,,,18,camping-domaine-de-la-yole-78693,
,27/03/2023,06/05/2023,13/05/2023,385,385,MOBILHOME 6 personnes - Classic,Camping Domaine de La Yole,6 Adultes, 34000 VALRAS,,,18,camping-domaine-de-la-yole-78693,
,27/03/2023,06/05/2023,13/05/2023,149,149,MOBILHOME 6 personnes - 3 chambres,Camping Soleil d'Oc,4 Adultes, 11100 NARBONNE PLAGE,,,18,camping-soleil-d-oc-78992,
,27/03/2023,06/05/2023,13/05/2023,179,179,MOBILHOME 6 personnes - 2 chambres,Camping Soleil d'Oc,4 Adultes, 11100 NARBONNE PLAGE,,,18,camping-soleil-d-oc-78992,
,27/03/2023,06/05/2023,13/05/2023,259,259,MOBILHOME 5 personnes - ESPACE,Camping Le Bosc d'En Roug,5 Adultes, 66750 SAINT CYPRIEN,,,18,camping-le-bosc-den-roug-78217,
,27/03/2023,06/05/2023,13/05/2023,273,273,MOBILHOME 4 personnes - CONFORT PREMIUM,Camping Le Bosc d'En Roug,4 Adultes, 66750 SAINT CYPRIEN,,,18,camping-le-bosc-den-roug-78217,
,27/03/2023,06/05/2023,13/05/2023,308,308,MOBILHOME 5 personnes - ESPACE PREMIUM,Camping Le Bosc d'En Roug,4 Adultes, 66750 SAINT CYPRIEN,,,18,camping-le-bosc-den-roug-78217,
,27/03/2023,06/05/2023,13/05/2023,315,315,MOBILHOME 6 personnes - ESPACE,Camping Le Bosc d'En Roug,6 Adultes, 66750 SAINT CYPRIEN,,,18,camping-le-bosc-den-roug-78217,
,27/03/2023,06/05/2023,13/05/2023,364,364,MOBILHOME 4 personnes - COTTAGE PREMIUM,Camping Le Bosc d'En Roug,4 Adultes, 66750 SAINT CYPRIEN,,,18,camping-le-bosc-den-roug-78217,
,27/03/2023,06/05/2023,13/05/2023,149,149,TENTE TOILE ET BOIS 4 personnes - Les Muguets - 4 personnes,Camping Paradis Bellerive,4 Adultes, 30490 MONTFRIN,,,18,camping-paradis-bellerive-77841,
,27/03/2023,06/05/2023,13/05/2023,169,169,CHALET 4 personnes - Les Lauriers - 2 chambres,Camping Paradis Bellerive,4 Adultes, 30490 MONTFRIN,,,18,camping-paradis-bellerive-77841,
,27/03/2023,06/05/2023,13/05/2023,179,179,CHALET 4 personnes - Les Mimosas - 2 chambres avec climatisation,Camping Paradis Bellerive,4 Adultes, 30490 MONTFRIN,,,18,camping-paradis-bellerive-77841,
,27/03/2023,06/05/2023,13/05/2023,189,189,MOBILHOME 6 personnes - Les Lavandes - 2 chambres avec climatisation,Camping Paradis Bellerive,6 Adultes, 30490 MONTFRIN,,,18,camping-paradis-bellerive-77841,
,27/03/2023,06/05/2023,13/05/2023,199,199,MOBILHOME 6 personnes - Les Jasmins - 2 chambres avec climatisation,Camping Paradis Bellerive,6 Adultes, 30490 MONTFRIN,,,18,camping-paradis-bellerive-77841,
,27/03/2023,06/05/2023,13/05/2023,295,295,MOBILHOME 6 personnes - Standard - 2 Chambres 4/6 personnes,Camping Le Roucan West,4 Adultes, 34450 VIAS,,,18,camping-le-roucan-west-78741,
,27/03/2023,06/05/2023,13/05/2023,315,315,MOBILHOME 6 personnes - Standard -3 Chambres 6 pers.,Camping Le Roucan West,6 Adultes, 34450 VIAS,,,18,camping-le-roucan-west-78741,
,27/03/2023,06/05/2023,13/05/2023,420,420,MOBILHOME 6 personnes - MH2 BIEN-ETRE 33 m²,Camping Le Roucan West,4 Adultes, 34450 VIAS,,,18,camping-le-roucan-west-78741,
,27/03/2023,06/05/2023,13/05/2023,450,450,MOBILHOME 6 personnes - MH3 BIEN-ETRE 36 m²,Camping Le Roucan West,6 Adultes, 34450 VIAS,,,18,camping-le-roucan-west-78741,
,27/03/2023,06/05/2023,13/05/2023,480,480,MOBILHOME 8 personnes - MH4 BIEN-ETRE 38 m²,Camping Le Roucan West,6 Adultes, 34450 VIAS,,,18,camping-le-roucan-west-78741,
,27/03/2023,06/05/2023,13/05/2023,203,203,MOBILHOME 6 personnes - Classic 4/6 places,Camping Le Val de Cesse,4 Adultes, 11120 MIREPEISSET,,,18,camping-le-val-de-cesse-77745,
,27/03/2023,06/05/2023,13/05/2023,231,231,MOBILHOME 6 personnes - Classic XL 4/6 places,Camping Le Val de Cesse,4 Adultes, 11120 MIREPEISSET,,,18,camping-le-val-de-cesse-77745,
,27/03/2023,06/05/2023,13/05/2023,259,259,MOBILHOME 6 personnes - Classic XL,Camping Le Val de Cesse,6 Adultes, 11120 MIREPEISSET,,,18,camping-le-val-de-cesse-77745,
,27/03/2023,06/05/2023,13/05/2023,449,449,MAISON 6 personnes - MAISON CAMARGUAISE CONFORT 4/6P,Camping Le Camarguais,6 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,449,449,MAISON 4 personnes - MAISON CAMARGUAISE CONFORT 4pax,Camping Le Camarguais,4 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,459,459,MOBILHOME 6 personnes - ABRIVADO,Camping Le Camarguais,4 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,459,459,MOBILHOME 6 personnes - ENCIERRO PMR,Camping Le Camarguais,4 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,459,459,MOBILHOME 6 personnes - ABRIVADO 2CH 4/6P CLIM,Camping Le Camarguais,6 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,519,519,CHALET 6 personnes - CHALET MEDITERRANEE 4/7P CLIM,Camping Le Camarguais,6 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,519,519,CHALET 7 personnes - CHALET MEDITERRANEE 4/7P CLIM,Camping Le Camarguais,7 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,529,529,MOBILHOME 6 personnes - BANDIDO Climatisé,Camping Le Camarguais,6 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,529,529,MOBILHOME 6 personnes - MH ABRIVADO PRESTIGE 2CH 4/6P,Camping Le Camarguais,6 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,529,529,MOBILHOME 6 personnes - BANDIDO STANDARD 3CH 6P CLIM,Camping Le Camarguais,6 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,539,539,MOBILHOME 6 personnes - BANDIDO Confort + Clim,Camping Le Camarguais,6 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,539,539,MOBILHOME 6 personnes - BANDIDO CONFORT 3CH 6P CLIM,Camping Le Camarguais,6 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,649,649,MOBILHOME 6 personnes - CAPELADO PRESTIGE 3CH 6P CLIM,Camping Le Camarguais,6 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,649,649,MOBILHOME 6 personnes - CAPELADO PRESTIGE 3CH 6P CLIM,Camping Le Camarguais,6 Adultes, 34970 LATTES,,,18,camping-le-camarguais-77515,
,27/03/2023,06/05/2023,13/05/2023,116,116,MOBILHOME 4 personnes - EDEN,Camping Paradis - Barberousse,4 Adultes, 11430 GRUISSAN,,,18,camping-paradis-barberousse-79788,
,27/03/2023,06/05/2023,13/05/2023,126,126,MOBILHOME 6 personnes - Eden 3 chambres 6,Camping Paradis - Barberousse,6 Adultes, 11430 GRUISSAN,,,18,camping-paradis-barberousse-79788,
,27/03/2023,06/05/2023,13/05/2023,196,196,MOBILHOME 8 personnes - Eden - 4 chambres,Camping Paradis - Barberousse,8 Adultes, 11430 GRUISSAN,,,18,camping-paradis-barberousse-79788,
,27/03/2023,06/05/2023,13/05/2023,250,250,MOBILHOME 4 personnes - 3M,Camping Domino,4 Adultes, 34440 NISSAN LEZ ENSERUNE,,,18,camping-domino-77940,
,27/03/2023,06/05/2023,13/05/2023,310,310,MOBILHOME 4 personnes - 4M,Camping Domino,4 Adultes, 34440 NISSAN LEZ ENSERUNE,,,18,camping-domino-77940,
,27/03/2023,06/05/2023,13/05/2023,210,199,MOBILHOME 6 personnes - 2 chambres - TV,Camping Maïana Resort,6 Adultes, 34280 LA GRANDE MOTTE,,,18,camping-maiana-resort-77457,
,27/03/2023,06/05/2023,13/05/2023,266,199,MOBILHOME 8 personnes - 3 chambres - TV,Camping Maïana Resort,6 Adultes, 34280 LA GRANDE MOTTE,,,18,camping-maiana-resort-77457,
,27/03/2023,06/05/2023,13/05/2023,229,229,MOBILHOME 6 personnes - 2 Chambres,Camping Maïana Resort,4 Adultes, 34280 LA GRANDE MOTTE,,,18,camping-maiana-resort-77457,
,27/03/2023,06/05/2023,13/05/2023,249,249,MOBILHOME 8 personnes - 3 chambres,Camping Maïana Resort,6 Adultes, 34280 LA GRANDE MOTTE,,,18,camping-maiana-resort-77457,
,27/03/2023,06/05/2023,13/05/2023,305,305,MOBILHOME 6 personnes - Cottage 4/6 Places (Clim TV),Camping Maïana Resort,3 Adultes, 34280 LA GRANDE MOTTE,,,18,camping-maiana-resort-77457,
,27/03/2023,06/05/2023,13/05/2023,325,325,MOBILHOME 8 personnes - Cottage 6/8 Places 3 Chambres (Clim TV),Camping Maïana Resort,6 Adultes, 34280 LA GRANDE MOTTE,,,18,camping-maiana-resort-77457,
,27/03/2023,06/05/2023,13/05/2023,252,252,MOBILHOME 8 personnes - Bien-être 3ch 8p Signature clim,Camping Siblu Mar Estang - Funpass inclus,8 Adultes, 66140 CANET EN ROUSSILLON,,,18,camping-siblu-mar-estang-funpass-inclus-76997,
,27/03/2023,06/05/2023,13/05/2023,252,252,MOBILHOME 6 personnes - Bien-être 2ch 6p Signature clim,Camping Siblu Mar Estang - Funpass inclus,6 Adultes, 66140 CANET EN ROUSSILLON,,,18,camping-siblu-mar-estang-funpass-inclus-76997,
,27/03/2023,06/05/2023,13/05/2023,302,302,MOBILHOME 4 personnes - 'IRM' Super Mercure (2 chambres),Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,,18,camping-le-capelan-77807,
,27/03/2023,06/05/2023,13/05/2023,348,348,MOBILHOME 4 personnes - 'Louisiane' Oakley-Océane-Pacifique (2 chambres),Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,,18,camping-le-capelan-77807,
,27/03/2023,06/05/2023,13/05/2023,379,379,MOBILHOME 6 personnes - Louisiane Flores (2 chambres),Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,,18,camping-le-capelan-77807,
,27/03/2023,06/05/2023,13/05/2023,399,399,MOBILHOME 4 personnes - IRM Loggia Bay (2 chambres),Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,,18,camping-le-capelan-77807,
,27/03/2023,06/05/2023,13/05/2023,399,399,MOBILHOME 4 personnes - Louisiane Méditerranée (2 chambres),Camping Le Capelan,4 Adultes, 48150 MEYRUEIS,,,18,camping-le-capelan-77807,
,27/03/2023,06/05/2023,13/05/2023,429,429,MOBILHOME 6 personnes - Louisiane Zen + Flores (3 Chambres),Camping Le Capelan,6 Adultes, 48150 MEYRUEIS,,,18,camping-le-capelan-77807,
,27/03/2023,06/05/2023,13/05/2023,250,250,MOBILHOME 4 personnes - Azur,Camping Au Flamenco,2 Adultes, 66700 ARGELES,,,18,camping-au-flamenco-76756,
,27/03/2023,06/05/2023,13/05/2023,280,280,MOBILHOME 4 personnes - Horizon,Camping Au Flamenco,2 Adultes, 66700 ARGELES,,,18,camping-au-flamenco-76756,
,27/03/2023,06/05/2023,13/05/2023,300,300,MOBILHOME 5 personnes - Evasion,Camping Au Flamenco,5 Adultes, 66700 ARGELES,,,18,camping-au-flamenco-76756,
,27/03/2023,06/05/2023,13/05/2023,330,330,MOBILHOME 5 personnes - Océane,Camping Au Flamenco,5 Adultes, 66700 ARGELES,,,18,camping-au-flamenco-76756,
,27/03/2023,06/05/2023,13/05/2023,360,360,MOBILHOME 6 personnes - Family,Camping Au Flamenco,6 Adultes, 66700 ARGELES,,,18,camping-au-flamenco-76756,
,27/03/2023,06/05/2023,13/05/2023,343,294,MOBILHOME 6 personnes - CONFORT,Camping Domaine de Sainte Véziane,6 Adultes, 34550 BESSAN,,,18,camping-domaine-de-sainte-veziane-76891,
,27/03/2023,06/05/2023,13/05/2023,385,330,MOBILHOME 6 personnes - CONFORT+ PREMIUM 31 m²,Camping Domaine de Sainte Véziane,6 Adultes, 34550 BESSAN,,,18,camping-domaine-de-sainte-veziane-76891,
,27/03/2023,06/05/2023,13/05/2023,462,396,MOBILHOME 6 personnes - CONFORT+ PREMIUM 3 +CLIM,Camping Domaine de Sainte Véziane,6 Adultes, 34550 BESSAN,,,18,camping-domaine-de-sainte-veziane-76891,
,27/03/2023,06/05/2023,13/05/2023,202,202,"TENTE 4 personnes - Orri (sans eau, sans sanitaires)",Camping La Source,2 Adultes, 66730 SOURNIA,,,18,camping-la-source-78575,
