url,web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
https://www.campings.com/fr/camping/camping-le-pinada-77247#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,600,600,MOBILHOME 4 personnes - MAGNOLIA - 2 chambres - 28m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,22,camping-le-pinada-77247,
https://www.campings.com/fr/camping/camping-le-pinada-77247#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,610,610,"MOBILHOME 4 personnes - BLEUET, VIOLETTE, CAPUCINE - 2 chambres - 28m²",Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,22,camping-le-pinada-77247,
https://www.campings.com/fr/camping/camping-le-pinada-77247#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,610,610,"MOBILHOME 4 personnes - ORCHIDEE, JACINTHE - 2 chambres - 28m²",Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,22,camping-le-pinada-77247,
https://www.campings.com/fr/camping/camping-le-pinada-77247#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,630,630,MOBILHOME 4 personnes - TULIPE - 2 chambres - 28 m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,22,camping-le-pinada-77247,
https://www.campings.com/fr/camping/camping-le-pinada-77247#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,630,630,MOBILHOME 5 personnes - TITANIA CLIM - 2 chambres - 24m² -,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,,22,camping-le-pinada-77247,
https://www.campings.com/fr/camping/camping-le-pinada-77247#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,680,680,MOBILHOME 4 personnes - NEUF - 2 chambres - 31m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,22,camping-le-pinada-77247,
https://www.campings.com/fr/camping/camping-le-pinada-77247#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,700,700,"MOBILHOME 6 personnes - COQUELICOT, JONQUILLE - 3 chambres - Récent - 30m²",Camping Le Pinada,6 Adultes, 11200 FABREZAN,,,22,camping-le-pinada-77247,
https://www.campings.com/fr/camping/camping-le-pinada-77247#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,880,880,MOBILHOME 6 personnes - NEUF - 3 chambres - 34m²,Camping Le Pinada,6 Adultes, 11200 FABREZAN,,,22,camping-le-pinada-77247,
https://www.campings.com/fr/camping/camping-le-val-de-cesse-77745#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,224,190,MOBILHOME 6 personnes - Classic 4/6 places,Camping Le Val de Cesse,4 Adultes, 11120 MIREPEISSET,,,22,camping-le-val-de-cesse-77745,
https://www.campings.com/fr/camping/camping-le-val-de-cesse-77745#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,266,226,MOBILHOME 6 personnes - Classic XL 4/6 places,Camping Le Val de Cesse,4 Adultes, 11120 MIREPEISSET,,,22,camping-le-val-de-cesse-77745,
https://www.campings.com/fr/camping/camping-le-val-de-cesse-77745#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,301,256,MOBILHOME 6 personnes - Classic XL,Camping Le Val de Cesse,6 Adultes, 11120 MIREPEISSET,,,22,camping-le-val-de-cesse-77745,
https://www.campings.com/fr/camping/camping-paradis-barberousse-79788#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,216,216,MOBILHOME 4 personnes - EDEN,Camping Paradis - Barberousse,4 Adultes, 11430 GRUISSAN,,,22,camping-paradis-barberousse-79788,
https://www.campings.com/fr/camping/camping-paradis-barberousse-79788#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,226,226,MOBILHOME 8 personnes - Eden - 4 chambres,Camping Paradis - Barberousse,8 Adultes, 11430 GRUISSAN,,,22,camping-paradis-barberousse-79788,
https://www.campings.com/fr/camping/camping-cap-du-roc-78061#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,300,300,MOBILHOME 4 personnes - LOS CABOS,Camping Cap du Roc,4 Adultes, 11210 PORT LA NOUVELLE,,,22,camping-cap-du-roc-78061,
https://www.campings.com/fr/camping/camping-cap-du-roc-78061#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,300,300,MOBILHOME 4 personnes - MERIDA,Camping Cap du Roc,4 Adultes, 11210 PORT LA NOUVELLE,,,22,camping-cap-du-roc-78061,
https://www.campings.com/fr/camping/camping-cap-du-roc-78061#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,380,380,MOBILHOME 6 personnes - TABASCO pour 4/6 personnes (2 chambres),Camping Cap du Roc,4 Adultes, 11210 PORT LA NOUVELLE,,,22,camping-cap-du-roc-78061,
https://www.campings.com/fr/camping/camping-le-moulin-du-pont-dalies-76810#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,352,352,CHALET 5 personnes - Titom 31,Camping le Moulin du Pont d'Alies,4 Adultes, 11140 AXAT,,,22,camping-le-moulin-du-pont-dalies-76810,
https://www.campings.com/fr/camping/camping-le-moulin-du-pont-dalies-76810#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,370,370,MOBILHOME 4 personnes - Trigano 31 terrasse,Camping le Moulin du Pont d'Alies,4 Adultes, 11140 AXAT,,,22,camping-le-moulin-du-pont-dalies-76810,
https://www.campings.com/fr/camping/camping-le-moulin-du-pont-dalies-76810#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,370,370,MOBILHOME 5 personnes - Trigano 27,Camping le Moulin du Pont d'Alies,4 Adultes, 11140 AXAT,,,22,camping-le-moulin-du-pont-dalies-76810,
