web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,11/09/2023,14/10/2023,21/10/2023,301,301,MOBILHOME 4 personnes - STANDARD Quartier Réserve 4 pers,,Camping La Grange Neuve,4 Adultes,Nord ,,41,camping-la-grange-neuve-78536,
,11/09/2023,14/10/2023,21/10/2023,415,415,MOBILHOME 6 personnes - CONFORT FAMILY Côté Jardin 6 pers.,,Camping La Grange Neuve,4 Adultes,Nord ,,41,camping-la-grange-neuve-78536,
,11/09/2023,23/09/2023,30/09/2023,350,252,MOBILHOME 5 personnes - Cosy - 2 chambres (I5P2),,Camping Le Petit Mousse,4 Adultes, 34450 VIAS,,38,camping-le-petit-mousse-78742,
,11/09/2023,14/10/2023,21/10/2023,540,540,MOBILHOME 4 personnes - CONFORT PLUS DEUX CHAMBRES,,Camping Mer et Vacances,4 Adultes,Baptiste Charcot,,41,camping-mer-et-vacances-86609,
,11/09/2023,23/09/2023,30/09/2023,392,299,MOBILHOME 6 personnes - CONFORT 2 chambres,,Camping Sea Green Emeraude,4 Adultes, 35800 SAINT BRIAC SUR MER,,38,camping-sea-green-emeraude-78208,
,11/09/2023,23/09/2023,30/09/2023,434,319,MOBILHOME 8 personnes - CONFORT 3 chambres,,Camping Sea Green Emeraude,6 Adultes, 35800 SAINT BRIAC SUR MER,,38,camping-sea-green-emeraude-78208,
,11/09/2023,23/09/2023,30/09/2023,476,369,MOBILHOME 8 personnes - PRIVILEGE  TV + BBQ,,Camping Sea Green Emeraude,6 Adultes, 35800 SAINT BRIAC SUR MER,,38,camping-sea-green-emeraude-78208,
,11/09/2023,15/10/2023,22/10/2023,439,439,MOBILHOME 4 personnes - Confort 2 Sérénité,,Camping Paradis - Domaine de Miremer,4 Adultes, 83680 LA GARDE FREINET,,41,camping-paradis-domaine-de-miremer-87969,
,11/09/2023,15/10/2023,22/10/2023,459,459,MOBILHOME 4 personnes - Confort 2+,,Camping Paradis - Domaine de Miremer,4 Adultes, 83680 LA GARDE FREINET,,41,camping-paradis-domaine-de-miremer-87969,
,11/09/2023,15/10/2023,22/10/2023,469,469,MOBILHOME 4 personnes - Résidents 2 chambres,,Camping Paradis - Domaine de Miremer,4 Adultes, 83680 LA GARDE FREINET,,41,camping-paradis-domaine-de-miremer-87969,
