web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,11/09/2023,16/09/2023,23/09/2023,133,133,EMPLACEMENT - Terrain nu,,Camping Les Platanes,, 89120 CHARNY,,37,camping-les-platanes-84589,
,11/09/2023,30/09/2023,07/10/2023,365,365,MOBILHOME 4 personnes - 2 chambres,,Camping La Chapelette,4 Adultes, 13310 SAINT MARTIN DE CRAU,,39,camping-la-chapelette-80337,
,11/09/2023,30/09/2023,07/10/2023,365,365,MOBILHOME 2 personnes - PMR,,Camping La Chapelette,2 Adultes, 13310 SAINT MARTIN DE CRAU,,39,camping-la-chapelette-80337,
,11/09/2023,30/09/2023,07/10/2023,365,365,MOBILHOME 5 personnes - 2 chambres,,Camping La Chapelette,5 Adultes, 13310 SAINT MARTIN DE CRAU,,39,camping-la-chapelette-80337,
,11/09/2023,30/09/2023,07/10/2023,485,485,MOBILHOME 6 personnes - 3 chambres,,Camping La Chapelette,6 Adultes, 13310 SAINT MARTIN DE CRAU,,39,camping-la-chapelette-80337,
,11/09/2023,30/09/2023,07/10/2023,469,375.20,MOBILHOME 8 personnes - NOMAD HOME CANOPEE,,Domaine Résidentiel de Plein Air Tamarins Plage,6 Adultes, 17580 LE BOIS PLAGE EN RE,,39,domaine-residentiel-de-plein-air-tamarins-plage-77554,
,11/09/2023,30/09/2023,07/10/2023,429,429,MOBILHOME 6 personnes - NOMAD HOME TERRA,,Domaine Résidentiel de Plein Air Tamarins Plage,4 Adultes, 17580 LE BOIS PLAGE EN RE,,39,domaine-residentiel-de-plein-air-tamarins-plage-77554,
,11/09/2023,11/11/2023,18/11/2023,350,350,MOBILHOME 5 personnes - Garrigue,,Camping Les Playes,4 Adultes, 83140 Six,,45,camping-les-playes-78552,
,11/09/2023,16/12/2023,23/12/2023,230,230,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping La Motte,4 Adultes, 17270 LE FOUILLOUX,,50,camping-la-motte-82266,
,11/09/2023,21/04/2024,28/04/2024,540,540,MOBILHOME 4 personnes - accessible aux personnes handicapées Nice,,Camping RCN Domaine de la Noguière,4 Adultes, 83490 LE MUY,,16,camping-rcn-domaine-de-la-noguiere-77593,
,11/09/2023,21/04/2024,28/04/2024,784,784,MOBILHOME 6 personnes - Estérel,,Camping RCN Domaine de la Noguière,6 Adultes, 83490 LE MUY,,16,camping-rcn-domaine-de-la-noguiere-77593,
