web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,11/09/2023,11/11/2023,18/11/2023,297,297,MOBILHOME 4 personnes - Sans Sanitaires,,Camping Le Lizot,4 Adultes, 17470 SAINT MANDE SUR BREDOIRE,,45,camping-le-lizot-78337,
,11/09/2023,11/11/2023,18/11/2023,429,429,MOBILHOME 6 personnes - Grand confort,,Camping Le Lizot,6 Adultes, 17470 SAINT MANDE SUR BREDOIRE,,45,camping-le-lizot-78337,
,11/09/2023,04/11/2023,11/11/2023,301,301,MOBILHOME 4 personnes - Venezia PMR,,,4 Adultes, 74300 CLUSES,,44,camping-l-horizon-bleu-96293,
,11/09/2023,04/11/2023,11/11/2023,371,371,CHALET 4 personnes - Savane 2 à 4 pers.,,,4 Adultes, 74300 CLUSES,,44,camping-l-horizon-bleu-96293,
,11/09/2023,04/11/2023,11/11/2023,476,476,CHALET 6 personnes - Montagnard 2 à 6 pers.,,,6 Adultes, 74300 CLUSES,,44,camping-l-horizon-bleu-96293,
,11/09/2023,04/11/2023,11/11/2023,651,651,MOBILHOME 6 personnes - Azalée 2 à 6 pers.,,,6 Adultes, 74300 CLUSES,,44,camping-l-horizon-bleu-96293,
,11/09/2023,04/11/2023,11/11/2023,784,784,MOBILHOME 8 personnes - Magnolia 2 à 8 pers.,,,8 Adultes, 74300 CLUSES,,44,camping-l-horizon-bleu-96293,
,11/09/2023,12/11/2023,19/11/2023,322,322,MOBILHOME 4 personnes - OPHEA 734 M6,,Camping Marina Plage,4 Adultes, 13127 VITROLLES,,45,camping-marina-plage-78780,
,11/09/2023,12/11/2023,19/11/2023,361,361,MOBILHOME 6 personnes - OPHEA 834 L7,,Camping Marina Plage,4 Adultes, 13127 VITROLLES,,45,camping-marina-plage-78780,
,11/09/2023,12/11/2023,19/11/2023,361,361,MOBILHOME 4 personnes - IRM Life PMR- P1,,Camping Marina Plage,2 Adultes, 13127 VITROLLES,,45,camping-marina-plage-78780,
,11/09/2023,12/11/2023,19/11/2023,361,361,MOBILHOME 4 personnes - M7 - Super Venus Rivieira,,Camping Marina Plage,4 Adultes, 13127 VITROLLES,,45,camping-marina-plage-78780,
,11/09/2023,12/11/2023,19/11/2023,379,379,MOBILHOME 6 personnes - CONSTELLATION - L5,,Camping Marina Plage,4 Adultes, 13127 VITROLLES,,45,camping-marina-plage-78780,
,11/09/2023,23/09/2023,30/09/2023,114,114,EMPLACEMENT - Forfait 2 personnes - tente / camping-car / caravane,,Camping Le Site de Castelbouc,, Sainte,,38,camping-le-site-de-castelbouc-95968,
,11/09/2023,23/09/2023,30/09/2023,300,300,HÉBERGEMENT INSOLITE 4 personnes - Tipi,,Camping Le Site de Castelbouc,4 Adultes, Sainte,,38,camping-le-site-de-castelbouc-95968,
,11/09/2023,23/09/2023,30/09/2023,435,435,MOBILHOME 5 personnes - Confort,,Camping Le Site de Castelbouc,4 Adultes, Sainte,,38,camping-le-site-de-castelbouc-95968,
,11/09/2023,01/10/2023,08/10/2023,182,182,HÉBERGEMENT INSOLITE 2 personnes - Tente Bois (sans sanitaires),,Camping Le Moulin Du Roy,2 Adultes, 31250 REVEL,,39,camping-le-moulin-du-roy-80182,
,11/09/2023,01/10/2023,08/10/2023,330,330,BUNGALOW TOILÉ 4 personnes - Coco 2 (sans sanitaires),,Camping Le Moulin Du Roy,4 Adultes, 31250 REVEL,,39,camping-le-moulin-du-roy-80182,
,11/09/2023,01/10/2023,08/10/2023,410,410,MOBILHOME 4 personnes - MH IRM 2 chambres,,Camping Le Moulin Du Roy,4 Adultes, 31250 REVEL,,39,camping-le-moulin-du-roy-80182,
,11/09/2023,01/10/2023,08/10/2023,410,410,MOBILHOME 4 personnes - MH 2 Chambres Super Mercure,,Camping Le Moulin Du Roy,4 Adultes, 31250 REVEL,,39,camping-le-moulin-du-roy-80182,
