web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,11/09/2023,07/10/2023,14/10/2023,497,497,MOBILHOME 4 personnes - COSY HOUSE,,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,40,camping-le-pre-saint-andre-78583,
,11/09/2023,07/10/2023,14/10/2023,560,560,MOBILHOME 6 personnes - BUNGALOW,,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,40,camping-le-pre-saint-andre-78583,
,11/09/2023,07/10/2023,14/10/2023,595,595,MOBILHOME 6 personnes - FAMILLE,,Camping le Pré Saint André,4 Adultes, 30250 SOUVIGNARGUES,,40,camping-le-pre-saint-andre-78583,
,11/09/2023,07/10/2023,14/10/2023,630,630,MOBILHOME 6 personnes - Nest - 3ch 6 pers. climatisé,,Camping le Pré Saint André,6 Adultes, 30250 SOUVIGNARGUES,,40,camping-le-pre-saint-andre-78583,
,11/09/2023,16/09/2023,23/09/2023,407,407,MOBILHOME 6 personnes - 3 chambres,,Camping Le Lizot,4 Adultes, 17470 SAINT MANDE SUR BREDOIRE,,37,camping-le-lizot-78337,
,11/09/2023,16/09/2023,23/09/2023,550,550,MOBILHOME 4 personnes - Sans Sanitaires,,Camping Le Lizot,4 Adultes, 17470 SAINT MANDE SUR BREDOIRE,,37,camping-le-lizot-78337,
,11/09/2023,16/09/2023,23/09/2023,770,770,MOBILHOME 6 personnes - Grand confort,,Camping Le Lizot,6 Adultes, 17470 SAINT MANDE SUR BREDOIRE,,37,camping-le-lizot-78337,
,11/09/2023,23/09/2023,30/09/2023,336.75,252.75,MOBILHOME 4 personnes - 4 PERS VUE ETANG,,Camping La Lagune,4 Adultes, 34110 FRONTIGNAN,,38,camping-la-lagune-77848,
,11/09/2023,23/09/2023,30/09/2023,370.25,278.25,MOBILHOME 4 personnes - 4 PERS CLIM,,Camping La Lagune,4 Adultes, 34110 FRONTIGNAN,,38,camping-la-lagune-77848,
,11/09/2023,23/09/2023,30/09/2023,448.75,336.75,MOBILHOME 6 personnes - COTTAGE 4/6 PERS,,Camping La Lagune,6 Adultes, 34110 FRONTIGNAN,,38,camping-la-lagune-77848,
,11/09/2023,01/10/2023,08/10/2023,777,777,BUNGALOW 5 personnes - CLASSIQUE DUPLEX - 3P5QD,,,5 Adultes, 20226 BELGODERE,,39,club-belambra-golfe-de-lozari-94222,
,11/09/2023,01/10/2023,08/10/2023,777,777,BUNGALOW 5 personnes - CLASSIQUE - 3P5Q,,,5 Adultes, 20226 BELGODERE,,39,club-belambra-golfe-de-lozari-94222,
,11/09/2023,01/10/2023,08/10/2023,819,819,BUNGALOW 6 personnes - CLASSIQUE - 3P6Q,,,6 Adultes, 20226 BELGODERE,,39,club-belambra-golfe-de-lozari-94222,
,11/09/2023,18/11/2023,25/11/2023,700,179,MOBILHOME 4 personnes - Modwood Tiny House,,Camping l'Orée des Landes,4 Adultes, 40110 ONESSE ET LAHARIE,,46,camping-l-oree-des-landes-94099,
,11/09/2023,14/10/2023,21/10/2023,175,175,HÉBERGEMENT INSOLITE 4 personnes - BIVOUAC (Sans sanitaires),,Camping Le Saint Eloy,2 Adultes, 63630 SAINT GERMAIN L'HERM,,41,camping-le-saint-eloy-78277,
,11/09/2023,14/10/2023,21/10/2023,186,186,CHALET 2 personnes - CABANE (Sans sanitaires),,Camping Le Saint Eloy,2 Adultes, 63630 SAINT GERMAIN L'HERM,,41,camping-le-saint-eloy-78277,
,11/09/2023,14/10/2023,21/10/2023,285,285,CHALET 4 personnes - CABANE (Sans sanitaires),,Camping Le Saint Eloy,2 Adultes, 63630 SAINT GERMAIN L'HERM,,41,camping-le-saint-eloy-78277,
,11/09/2023,14/10/2023,21/10/2023,305,305,CHALET 5 personnes - CABANE (Sans sanitaires),,Camping Le Saint Eloy,5 Adultes, 63630 SAINT GERMAIN L'HERM,,41,camping-le-saint-eloy-78277,
,11/09/2023,14/10/2023,21/10/2023,350,350,CHALET 4 personnes - Chalet 4 personnes,,Camping Le Saint Eloy,2 Adultes, 63630 SAINT GERMAIN L'HERM,,41,camping-le-saint-eloy-78277,
,11/09/2023,14/10/2023,21/10/2023,396,396,MOBILHOME 5 personnes - RONDIN,,Camping Le Saint Eloy,4 Adultes, 63630 SAINT GERMAIN L'HERM,,41,camping-le-saint-eloy-78277,
,11/09/2023,14/10/2023,21/10/2023,416,416,CHALET 6 personnes - Chalet 6 personnes,,Camping Le Saint Eloy,4 Adultes, 63630 SAINT GERMAIN L'HERM,,41,camping-le-saint-eloy-78277,
,11/09/2023,14/10/2023,21/10/2023,530,530,CHALET 8 personnes - Chalet 8 personnes,,Camping Le Saint Eloy,7 Adultes, 63630 SAINT GERMAIN L'HERM,,41,camping-le-saint-eloy-78277,
,11/09/2023,01/10/2023,08/10/2023,384,384,MOBILHOME 4 personnes - PREMIUM 4 pers (32m²),,Camping Pene Blanche,4 Adultes, 65510 LOUDENVIELLE,,39,camping-pene-blanche-79568,
,11/09/2023,17/09/2023,24/09/2023,301,301,MOBILHOME 4 personnes - STANDARD Quartier Réserve 4 pers,,Camping La Grange Neuve,4 Adultes,Nord ,,37,camping-la-grange-neuve-78536,
,11/09/2023,17/09/2023,24/09/2023,383,383,MOBILHOME 4 personnes - COTTAGE PRIVILEGE Vue Réserve,,Camping La Grange Neuve,4 Adultes,Nord ,,37,camping-la-grange-neuve-78536,
,11/09/2023,16/09/2023,23/09/2023,623,448,MOBILHOME 6 personnes - PM3S  - Mobil-Home Moda | 6 personnes | 3 chambres | Climatisé,,Camping Verdon Parc,6 Adultes,Chemin de la paludette ,,37,camping-verdon-parc-77321,
,11/09/2023,16/09/2023,23/09/2023,651,469,MOBILHOME 6 personnes - Mobil-Home Privilege 6 personnes 3 chambres,,Camping Verdon Parc,6 Adultes,Chemin de la paludette ,,37,camping-verdon-parc-77321,
,11/09/2023,16/09/2023,23/09/2023,917,875,MOBILHOME 6 personnes - Mobil-Home Privilege Club 6 personnes 3 chambres Balneo 2 Salles de bain,,Camping Verdon Parc,6 Adultes,Chemin de la paludette ,,37,camping-verdon-parc-77321,
,11/09/2023,22/10/2023,29/10/2023,399,399,MOBILHOME 6 personnes - Mimosas,,Camping Les Playes,4 Adultes, 83140 Six,,42,camping-les-playes-78552,
,11/09/2023,07/10/2023,14/10/2023,315,315,CHALET 5 personnes - Chalet 30 m2,,Domaine De Montrose,5 Adultes, 34120 PEZENAS,,40,domaine-de-montrose-80142,
,11/09/2023,07/10/2023,14/10/2023,315,315,CHALET 6 personnes - Chalet 25 m2,,Domaine De Montrose,6 Adultes, 34120 PEZENAS,,40,domaine-de-montrose-80142,
,11/09/2023,07/10/2023,14/10/2023,330,330,MOBILHOME 6 personnes - Mobil home 29 m2,,Domaine De Montrose,6 Adultes, 34120 PEZENAS,,40,domaine-de-montrose-80142,
,11/09/2023,15/10/2023,22/10/2023,196,196,MOBILHOME 6 personnes - Texas 2,,Camping Le Ranch des Volcans,4 Adultes, 63140 CHATEL GUYON,,41,camping-le-ranch-des-volcans-77114,
,11/09/2023,15/10/2023,22/10/2023,229,229,MOBILHOME 2 personnes - Wyoming 1,,Camping Le Ranch des Volcans,2 Adultes, 63140 CHATEL GUYON,,41,camping-le-ranch-des-volcans-77114,
,11/09/2023,15/10/2023,22/10/2023,349,349,MOBILHOME 6 personnes - Wyoming 2,,Camping Le Ranch des Volcans,4 Adultes, 63140 CHATEL GUYON,,41,camping-le-ranch-des-volcans-77114,
,11/09/2023,15/10/2023,22/10/2023,479,479,MOBILHOME 6 personnes - Nevada 2,,Camping Le Ranch des Volcans,6 Adultes, 63140 CHATEL GUYON,,41,camping-le-ranch-des-volcans-77114,
,11/09/2023,15/10/2023,22/10/2023,529,529,MOBILHOME 6 personnes - Colorado 2,,Camping Le Ranch des Volcans,4 Adultes, 63140 CHATEL GUYON,,41,camping-le-ranch-des-volcans-77114,
,11/09/2023,15/10/2023,22/10/2023,549,549,MOBILHOME 8 personnes - Texas 3,,Camping Le Ranch des Volcans,6 Adultes, 63140 CHATEL GUYON,,41,camping-le-ranch-des-volcans-77114,
,11/09/2023,15/10/2023,22/10/2023,629,629,MOBILHOME 10 personnes - Arizona 4,,Camping Le Ranch des Volcans,10 Adultes, 63140 CHATEL GUYON,,41,camping-le-ranch-des-volcans-77114,
,11/09/2023,16/09/2023,23/09/2023,365,365,CHALET 5 personnes - 2 chambres,,Camping Au fil de la Volane,5 Adultes, 07600 VALS LES BAINS,,37,camping-au-fil-de-la-volane-78705,
,11/09/2023,16/09/2023,23/09/2023,385,385,MOBILHOME 4 personnes - 2 chambres Terrasse XL,,Camping Au fil de la Volane,4 Adultes, 07600 VALS LES BAINS,,37,camping-au-fil-de-la-volane-78705,
,11/09/2023,16/09/2023,23/09/2023,445,445,MOBILHOME 6 personnes - 3 chambres,,Camping Au fil de la Volane,6 Adultes, 07600 VALS LES BAINS,,37,camping-au-fil-de-la-volane-78705,
,11/09/2023,16/09/2023,23/09/2023,500,500,MOBILHOME 8 personnes - 3 chambres,,Camping Au fil de la Volane,8 Adultes, 07600 VALS LES BAINS,,37,camping-au-fil-de-la-volane-78705,
,11/09/2023,04/11/2023,11/11/2023,365,365,MOBILHOME 4 personnes - 2 chambres,,Camping La Chapelette,4 Adultes, 13310 SAINT MARTIN DE CRAU,,44,camping-la-chapelette-80337,
,11/09/2023,04/11/2023,11/11/2023,365,365,MOBILHOME 2 personnes - PMR,,Camping La Chapelette,2 Adultes, 13310 SAINT MARTIN DE CRAU,,44,camping-la-chapelette-80337,
,11/09/2023,04/11/2023,11/11/2023,365,365,MOBILHOME 5 personnes - 2 chambres,,Camping La Chapelette,5 Adultes, 13310 SAINT MARTIN DE CRAU,,44,camping-la-chapelette-80337,
,11/09/2023,04/11/2023,11/11/2023,485,485,MOBILHOME 6 personnes - 3 chambres,,Camping La Chapelette,6 Adultes, 13310 SAINT MARTIN DE CRAU,,44,camping-la-chapelette-80337,
,11/09/2023,17/09/2023,24/09/2023,210,210,EMPLACEMENT - Forfait Classique (Tente ou caravane + véhicule),,Camping L'oasis Des Garrigues,, FRANCE,,37,camping-loasis-des-garrigues-81464,
,11/09/2023,23/09/2023,30/09/2023,217,217,TENTE TOILE ET BOIS 4 personnes - Robinson (sans sanitaires),,Camping les Chelles,4 Adultes, 63880 OLLIERGUES,,38,camping-les-chelles-77900,
,11/09/2023,23/09/2023,30/09/2023,242,242,"MOBILHOME 4 personnes - 2 chambres M45, M60, M61, M62",,Camping les Chelles,4 Adultes, 63880 OLLIERGUES,,38,camping-les-chelles-77900,
,11/09/2023,23/09/2023,30/09/2023,252,252,CHALET 7 personnes - 2 chambres,,Camping les Chelles,5 Adultes, 63880 OLLIERGUES,,38,camping-les-chelles-77900,
,11/09/2023,23/09/2023,30/09/2023,298,298,CHALET 7 personnes - Luxe 2 chambres,,Camping les Chelles,5 Adultes, 63880 OLLIERGUES,,38,camping-les-chelles-77900,
,11/09/2023,23/09/2023,30/09/2023,298,298,"MOBILHOME 6 personnes - 3 chambres - M41, M44",,Camping les Chelles,6 Adultes, 63880 OLLIERGUES,,38,camping-les-chelles-77900,
,11/09/2023,23/09/2023,30/09/2023,333,333,CHALET 8 personnes - Luxe 3 chambres,,Camping les Chelles,6 Adultes, 63880 OLLIERGUES,,38,camping-les-chelles-77900,
,11/09/2023,23/09/2023,30/09/2023,350,350,MOBILHOME 8 personnes - 4 chambres,,Camping les Chelles,8 Adultes, 63880 OLLIERGUES,,38,camping-les-chelles-77900,
,11/09/2023,30/12/2023,06/01/2024,255,255,CHALET 5 personnes - 4/5 PLACES,,Camping De la Base Nautique,4 Adultes, 12490 SAINT ROME DE TARN,,52,camping-de-la-base-nautique-86725,
,11/09/2023,30/12/2023,06/01/2024,285,285,MOBILHOME 6 personnes - 4/6 PLACES,,Camping De la Base Nautique,6 Adultes, 12490 SAINT ROME DE TARN,,52,camping-de-la-base-nautique-86725,
,11/09/2023,30/12/2023,06/01/2024,325,325,MOBILHOME 7 personnes - Mobil-home Premium 7 personnes,,Camping De la Base Nautique,7 Adultes, 12490 SAINT ROME DE TARN,,52,camping-de-la-base-nautique-86725,
,11/09/2023,21/10/2023,28/10/2023,539,539,MOBILHOME 6 personnes - Iris / Jonquille - climatisé,,Camping l'Olivier,4 Adultes, 30140 MASSILLARGUES ATTUECH,,42,camping-lolivier-77692,
,11/09/2023,08/10/2023,15/10/2023,378,378,"BUNGALOW TOILÉ 4 personnes - COCO SWEET (sans eau, sans sanitaires)",,Camping Sélection Camping,4 Adultes, 83420 LA CROIX VALMER,,40,camping-selection-camping-77442,
