web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,11/09/2023,07/10/2023,14/10/2023,229,229,MOBILHOME 4 personnes - PMR 2 CHAMBRES,,Camping Paradis Les Galets de la Mollière,4 Adultes, FRANCE,,40,camping-paradis-les-galets-de-la-molliere-85866,
,11/09/2023,07/10/2023,14/10/2023,259,259,MOBILHOME 6 personnes - 6 places,,Camping Paradis Les Galets de la Mollière,6 Adultes, FRANCE,,40,camping-paradis-les-galets-de-la-molliere-85866,
,11/09/2023,15/10/2023,22/10/2023,180,180,MOBILHOME 4 personnes - MH ABI 15m2 -56,,Camping le Clairet,4 Adultes, 73310 SERRIERES EN CHAUTAGNE,,41,camping-le-clairet-82932,
,11/09/2023,15/10/2023,22/10/2023,180,180,MOBILHOME 4 personnes - MH ABI 15m2 - 57,,Camping le Clairet,4 Adultes, 73310 SERRIERES EN CHAUTAGNE,,41,camping-le-clairet-82932,
,11/09/2023,15/10/2023,22/10/2023,310,310,MOBILHOME 4 personnes - MH IRM 2007 24m2 -15,,Camping le Clairet,4 Adultes, 73310 SERRIERES EN CHAUTAGNE,,41,camping-le-clairet-82932,
,11/09/2023,15/10/2023,22/10/2023,330,330,MOBILHOME 4 personnes - MH Sun Roller 2008  24m2 - 9,,Camping le Clairet,4 Adultes, 73310 SERRIERES EN CHAUTAGNE,,41,camping-le-clairet-82932,
,11/09/2023,15/10/2023,22/10/2023,330,330,MOBILHOME 4 personnes - MH Sun Roller 2008 24m2 - 10,,Camping le Clairet,4 Adultes, 73310 SERRIERES EN CHAUTAGNE,,41,camping-le-clairet-82932,
,11/09/2023,15/10/2023,22/10/2023,350,350,MOBILHOME 6 personnes - MH IRM 2011 29m2 -12,,Camping le Clairet,6 Adultes, 73310 SERRIERES EN CHAUTAGNE,,41,camping-le-clairet-82932,
,11/09/2023,15/10/2023,22/10/2023,350,350,MOBILHOME 6 personnes - MH IRM 2011 29m2,,Camping le Clairet,6 Adultes, 73310 SERRIERES EN CHAUTAGNE,,41,camping-le-clairet-82932,
,11/09/2023,15/10/2023,22/10/2023,350,350,MOBILHOME 6 personnes - MH IRM 2007 29m2 -22,,Camping le Clairet,6 Adultes, 73310 SERRIERES EN CHAUTAGNE,,41,camping-le-clairet-82932,
,11/09/2023,15/10/2023,22/10/2023,430,430,MOBILHOME 8 personnes - MH O Hara 2011 32m2 -26,,Camping le Clairet,8 Adultes, 73310 SERRIERES EN CHAUTAGNE,,41,camping-le-clairet-82932,
,11/09/2023,15/10/2023,22/10/2023,430,430,MOBILHOME 8 personnes - MH O Hara 2011 32m2 -31,,Camping le Clairet,8 Adultes, 73310 SERRIERES EN CHAUTAGNE,,41,camping-le-clairet-82932,
,11/09/2023,24/09/2023,01/10/2023,420,336,MOBILHOME 4 personnes - Pêcher,,Camping RCN La Bastide en Ardèche,4 Adultes, 07120 RUOMS,,38,camping-rcn-la-bastide-en-ardeche-78463,
,11/09/2023,24/09/2023,01/10/2023,455,364,MOBILHOME 4 personnes - Cerisier,,Camping RCN La Bastide en Ardèche,4 Adultes, 07120 RUOMS,,38,camping-rcn-la-bastide-en-ardeche-78463,
,11/09/2023,24/09/2023,01/10/2023,476,380.80,MOBILHOME 4 personnes - Pommier,,Camping RCN La Bastide en Ardèche,4 Adultes, 07120 RUOMS,,38,camping-rcn-la-bastide-en-ardeche-78463,
,11/09/2023,24/09/2023,01/10/2023,518,414.40,MOBILHOME 4 personnes - Magnolia,,Camping RCN La Bastide en Ardèche,4 Adultes, 07120 RUOMS,,38,camping-rcn-la-bastide-en-ardeche-78463,
,11/09/2023,24/09/2023,01/10/2023,546,436.80,MOBILHOME 6 personnes - Olivier,,Camping RCN La Bastide en Ardèche,6 Adultes, 07120 RUOMS,,38,camping-rcn-la-bastide-en-ardeche-78463,
,11/09/2023,24/09/2023,01/10/2023,581,464.80,MOBILHOME 6 personnes - Vigne,,Camping RCN La Bastide en Ardèche,6 Adultes, 07120 RUOMS,,38,camping-rcn-la-bastide-en-ardeche-78463,
