web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,11/09/2023,16/09/2023,23/09/2023,230,230,MOBILHOME 6 personnes - Gamme Essentiel,,Camping International du Roussillon,4 Adultes, 66600 SALSES LE CHATEAU,,37,camping-international-du-roussillon-78453,
,11/09/2023,16/09/2023,23/09/2023,250,250,MOBILHOME 6 personnes - Gamme Confort,,Camping International du Roussillon,4 Adultes, 66600 SALSES LE CHATEAU,,37,camping-international-du-roussillon-78453,
,11/09/2023,16/09/2023,23/09/2023,280,280,MOBILHOME 8 personnes - Gamme Family,,Camping International du Roussillon,6 Adultes, 66600 SALSES LE CHATEAU,,37,camping-international-du-roussillon-78453,
,11/09/2023,16/09/2023,23/09/2023,330,330,MOBILHOME 8 personnes - MAXI Family,,Camping International du Roussillon,6 Adultes, 66600 SALSES LE CHATEAU,,37,camping-international-du-roussillon-78453,
,11/09/2023,14/10/2023,21/10/2023,149,149,MOBILHOME 4 personnes - TV,,Camping Ferme Pédagogique de Prunay,4 Adultes, 41150 SEILLAC,,41,camping-ferme-pedagogique-de-prunay-78683,
,11/09/2023,14/10/2023,21/10/2023,159,159,MOBILHOME 6 personnes - TV,,Camping Ferme Pédagogique de Prunay,6 Adultes, 41150 SEILLAC,,41,camping-ferme-pedagogique-de-prunay-78683,
,11/09/2023,28/10/2023,04/11/2023,315,315,CHALET 5 personnes - Chalet 30 m2,,Domaine De Montrose,5 Adultes, 34120 PEZENAS,,43,domaine-de-montrose-80142,
,11/09/2023,28/10/2023,04/11/2023,315,315,CHALET 6 personnes - Chalet 25 m2,,Domaine De Montrose,6 Adultes, 34120 PEZENAS,,43,domaine-de-montrose-80142,
,11/09/2023,27/04/2024,04/05/2024,385,385,"TENTE TOILE ET BOIS 5 personnes - Lodge Victoria (sans sanitaires, ni eau, ni chauffage)",,Camping Le Mas de Reilhe,4 Adultes, 30260 CRESPIAN,,17,camping-le-mas-de-reilhe-77155,
,11/09/2023,27/04/2024,04/05/2024,560,560,MOBILHOME 4 personnes - Oakley,,Camping Le Mas de Reilhe,4 Adultes, 30260 CRESPIAN,,17,camping-le-mas-de-reilhe-77155,
