web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,11/09/2023,15/10/2023,22/10/2023,490,350,MOBILHOME 6 personnes - Cosy 3 chambres Climatisé (I63C),,Camping La Plage d'Argens,6 Adultes, 83370 SAINT AYGULF,,41,camping-la-plage-dargens-78192,
,11/09/2023,04/11/2023,11/11/2023,550,473,MOBILHOME 6 personnes - PREMIUM S,,Camping Le Mas des Lavandes,6 Adultes, 34410 SERIGNAN,,44,camping-le-mas-des-lavandes-76672,
,11/09/2023,21/10/2023,28/10/2023,413,413,MOBILHOME 2 personnes - Mobilhome 2 personnes,,Camping Au Petit Port de l'Houmeau,2 Adultes, 17137 L'HOUMEAU,,42,camping-au-petit-port-de-lhoumeau-77387,
,11/09/2023,21/10/2023,28/10/2023,693,693,MOBILHOME 4 personnes - LODGE,,Camping Au Petit Port de l'Houmeau,4 Adultes, 17137 L'HOUMEAU,,42,camping-au-petit-port-de-lhoumeau-77387,
,11/09/2023,17/09/2023,24/09/2023,490,490,BUNGALOW 5 personnes - CLUB,,Camping Benista,5 Adultes,Jeanne Bozzi ,,37,camping-benista-78065,
,11/09/2023,17/09/2023,24/09/2023,490,490,APPARTEMENT 6 personnes - Appartement 6 personnes,,Camping Benista,6 Adultes,Jeanne Bozzi ,,37,camping-benista-78065,
,11/09/2023,16/09/2023,23/09/2023,469,336,MOBILHOME 6 personnes - Cosy 2 chambres (I6P2),,Camping Coteau de la Marine,5 Adultes, 04730 MONTAGNAC MONTPEZAT,,37,camping-coteau-de-la-marine-77837,
,11/09/2023,16/09/2023,23/09/2023,581,420,MOBILHOME 6 personnes - Premium  3 chambres Climatisé (V6P3),,Camping Coteau de la Marine,6 Adultes, 04730 MONTAGNAC MONTPEZAT,,37,camping-coteau-de-la-marine-77837,
,11/09/2023,18/11/2023,25/11/2023,252,252,MOBILHOME 6 personnes - Izard,,Camping La Source,4 Adultes, 66730 SOURNIA,,46,camping-la-source-78575,
,11/09/2023,18/11/2023,25/11/2023,282,282,MOBILHOME 6 personnes - Agaric,,Camping La Source,4 Adultes, 66730 SOURNIA,,46,camping-la-source-78575,
,11/09/2023,18/11/2023,25/11/2023,322,322,MOBILHOME 6 personnes - Valeriane,,Camping La Source,6 Adultes, 66730 SOURNIA,,46,camping-la-source-78575,
,11/09/2023,18/05/2024,25/05/2024,371,371,TENTE TOILE ET BOIS 4 personnes - Tente glamping Vitrac,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,371,371,TENTE TOILE ET BOIS 4 personnes - Chalet tente Limeuil,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,429,429,MOBILHOME 4 personnes - Monpazier,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,478,478,MOBILHOME 5 personnes - Monpazier XL,,Camping RCN Le Moulin de la Pique,5 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,501,501,MOBILHOME 4 personnes - Cadouin,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,517,517,MOBILHOME 4 personnes - Accessible aux personnes Sarlat,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,517,517,MOBILHOME 4 personnes - Sarlat,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,517,517,HÉBERGEMENT INSOLITE 5 personnes - Tente safari Grives,,Camping RCN Le Moulin de la Pique,5 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,524,524,MOBILHOME 4 personnes - Domme,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,531,531,MOBILHOME 4 personnes - Lalinde,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,552,552,MOBILHOME 6 personnes - Biron,,Camping RCN Le Moulin de la Pique,6 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,552,552,MOBILHOME 4 personnes - Bergerac,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,568,568,MOBILHOME 4 personnes - Daglan,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,575,575,MOBILHOME 4 personnes - Molières,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,575,575,MOBILHOME 6 personnes - les Milandes,,Camping RCN Le Moulin de la Pique,6 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,596,596,MOBILHOME 6 personnes - Castelnaud,,Camping RCN Le Moulin de la Pique,6 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,596,596,TENTE TOILE ET BOIS 6 personnes - Tente safari Belle vue,,Camping RCN Le Moulin de la Pique,6 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,596,596,MOBILHOME 4 personnes - Mobil home Urval,,Camping RCN Le Moulin de la Pique,4 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,638,638,MOBILHOME 6 personnes - Audrix,,Camping RCN Le Moulin de la Pique,6 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,705,705,MAISON 6 personnes - Campagnac,,Camping RCN Le Moulin de la Pique,6 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,18/05/2024,25/05/2024,749,749,MAISON 6 personnes - le Perigord,,Camping RCN Le Moulin de la Pique,6 Adultes, 24170 BELVES,,20,camping-rcn-le-moulin-de-la-pique-76873,
,11/09/2023,07/10/2023,14/10/2023,469.81,249,MOBILHOME 6 personnes - 3 Pièces 4/6 Personnes Climatisé,,Camping Campo di Liccia,6 Adultes, 20169 BONIFACIO,,40,camping-campo-di-liccia-76923,
,11/09/2023,07/10/2023,14/10/2023,400,400,MOBILHOME 6 personnes - 2 chambres et convertible salon + climatisation,,Camping Campo di Liccia,4 Adultes, 20169 BONIFACIO,,40,camping-campo-di-liccia-76923,
,11/09/2023,14/10/2023,21/10/2023,290,290,MOBILHOME 4 personnes - Mobilhome 4 personnes,,Camping Au Bord De L'Authie,4 Adultes, 80600 AUTHIEULE,,41,camping-au-bord-de-lauthie-86456,
,11/09/2023,14/10/2023,21/10/2023,390,390,MOBILHOME 6 personnes - Mobilhome 6 personnes,,Camping Au Bord De L'Authie,6 Adultes, 80600 AUTHIEULE,,41,camping-au-bord-de-lauthie-86456,
,11/09/2023,14/10/2023,21/10/2023,195,195,TENTE TOILE ET BOIS 5 personnes - BANGALI sans sanitaires,,Camping du Pré Morjal,5 Adultes, 48320 ISPAGNAC,,41,camping-du-pre-morjal-81185,
,11/09/2023,14/10/2023,21/10/2023,210,210,TENTE TOILE ET BOIS 5 personnes - LODGE sans sanitaires,,Camping du Pré Morjal,5 Adultes, 48320 ISPAGNAC,,41,camping-du-pre-morjal-81185,
,11/09/2023,14/10/2023,21/10/2023,210,210,CHALET 3 personnes - STUDIO pour couple avec enfant,,Camping du Pré Morjal,2 Adultes, 48320 ISPAGNAC,,41,camping-du-pre-morjal-81185,
,11/09/2023,14/10/2023,21/10/2023,395,395,MOBILHOME 6 personnes - MH2 PANORAMIQUE avec climatisation,,Camping du Pré Morjal,6 Adultes, 48320 ISPAGNAC,,41,camping-du-pre-morjal-81185,
,11/09/2023,29/10/2023,05/11/2023,517,517,CHALET 6 personnes - Chalet 6 personnes,,Camping de La Baie,6 Adultes, 83240 CAVALAIRE SUR MER,,43,camping-de-la-baie-77069,
